"X"	"ERR4856242"	"ERR4856124"	"ERR4856128"	"ERR4856134"	"ERR4856138"	"ERR4856140"	"ERR4856144"	"ERR4856148"	"ERR4856152"	"ERR4856158"	"ERR4856160"	"ERR4856166"	"ERR4856170"	"ERR4856172"	"ERR4856178"	"ERR4856182"	"ERR4856184"	"ERR4856188"	"ERR4856194"	"ERR4856196"	"ERR4856200"	"ERR4856206"	"ERR4856210"	"ERR4856212"	"ERR4856216"	"ERR4856222"	"ERR4856226"	"ERR4856230"	"ERR4856232"	"ERR4856238"	"ERR4856123"	"ERR4856127"	"ERR4856133"	"ERR4856137"	"ERR4856139"	"ERR4856143"	"ERR4856147"	"ERR4856151"	"ERR4856157"	"ERR4856159"	"ERR4856165"	"ERR4856169"	"ERR4856171"	"ERR4856177"	"ERR4856181"	"ERR4856183"	"ERR4856187"	"ERR4856193"	"ERR4856195"	"ERR4856199"	"ERR4856205"	"ERR4856209"	"ERR4856211"	"ERR4856215"	"ERR4856225"	"ERR4856229"	"ERR4856231"	"ERR4856237"	"ERR4856241"	"ERR4856221"	"ERR4856125"	"ERR4856129"	"ERR4856131"	"ERR4856135"	"ERR4856141"	"ERR4856145"	"ERR4856149"	"ERR4856153"	"ERR4856155"	"ERR4856163"	"ERR4856167"	"ERR4856173"	"ERR4856175"	"ERR4856179"	"ERR4856185"	"ERR4856189"	"ERR4856191"	"ERR4856197"	"ERR4856201"	"ERR4856203"	"ERR4856207"	"ERR4856213"	"ERR4856217"	"ERR4856219"	"ERR4856223"	"ERR4856227"	"ERR4856233"	"ERR4856235"	"ERR4856239"
"MJ006-1-barcode45-umi98250bins-ubs-4"	0	0	0	0.062877471663771	0	0	0.476598989610142	0	0	0.222362072582337	0	0	0	0	0	1.53279467680608	0.0683419947319712	0	0.207143431743223	0	0	0	0	0	0	0.447021867826507	0	0	0.160828676570806	0	0	0	0	0	0	0.289539317145888	0	0	0.619692448932752	0	0	0	0	0	1.1403304631138	0	0	0.176021122534704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306251914074463	0.0453117448042533	0	0	0	1.12238290524498	0.0792964244521338	0	0.134533640566186	0	0	0.22718293164757	0	0	0	0.315862205113019	0	0	0	0	0
"MJ006-1-barcode46-umi129937bins-ubs-3"	1.07375627139307	0	0	0	0	0	0.0984971245194294	0	0	0	0	0	0	0	0	0	0.172278778386844	0	0	2.91120189206622	0	5.74203993524015	0	6.68861289839892	0	0.459103539929926	4.39101089124099	0.54193124589446	0	2.44840145690004	0	0	0.462951682463878	0	0	0.117535762405756	0	0	0	0	0	0	0	0	0	0.251311670561263	0	0	1.15474761333105	3.38045072676357	0	0	18.3420309692874	0	12.6263731454331	0	0	1.9780310538487	2.36987107473386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189830834294502	0	0	0.350537894355131	1.41003525088127	0	0	10.4067985511284	0	0.572500246767348	6.75147751177001	0	0	2.40986189637594	3.52762290927522
"MJ006-1-barcode48-umi159488bins-ubs-3"	0	1.08887580929959	0	0	0	0.922250758813915	0	0.466217535637571	0	0	0	0	0	0	0	0	0	0	0.29160968546376	0	0	0	0	0	0	0	0	0	0	0	1.94421463184021	0	0	0	0.764676862358165	0	0	0	0	0	0	0	0	0	0	0	0	0.332039844781374	0	0	0.114591291061879	0	0	0	0	0	0	0	0	0	0.48552106814635	0	0	0	0.873327775792942	0.446144040790312	0.625102812962658	0	0	0	0	0	0	0	0	0	0.14025847633496	0	0	0.133346503358356	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode49-umi104059bins-ubs-5"	0.572044825807662	0	0	0	3.56217097351754	0	0	0	0	0.297881267044263	0.394419691768315	0.543374277733134	0	0.108561916479699	0	0	0	0.862895493767977	0.464564395462955	0	0	0	0	0	1.16516994429919	0.362450163102573	1.0546096026998	1.01269980293409	0	1.01578308377175	0	0	0	5.14855139324599	0	0	0	0	0	0.610408656704586	0	0	0.201550387596899	0	0	0	0.175411241911593	0.488058567028043	0	0	0	0	0	1.21241513094083	0.525187097903628	0.345465161541456	0.00599970001499925	0.788734720845722	0.695447493714225	2.40613026819923	0	0	0	4.96858525312342	0	0	0	0	0	0.15758417915257	0	0.0654567093127046	0	0	0	0.26041140965339	0.0500923129767715	0	0	0.276570525483998	0	0	0.351308624626735	1.085776330076	0.550936592206752	0.70168404170008	0	1.10606481910588	0.699442473390775
"MJ006-2-barcode52-umi145578bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617596680417843	0	0	0	0	0	0.748226187916577	0	0	0	0.344156815801287	0	0	0	0	0	0	0	0	0.158378207158695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60675698850969	0	0	0	0.744289502951493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601011603689378	0	0	0	0	0	3.2515411579838	0	0.162979059660213	0	0.501532460295347	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi133722bins-ubs-4"	0	0	0	0.0761148341193017	0	0	0.36856988529851	0	0.211385207263196	0	0	0	0	0	0	0	0	0	0.353953825114633	0	0	0	0	0	0	0	0	0	0	0	0.17137454201631	0.0787071046279778	0	0	0	0.392741449989966	0	0.120229360626426	0	0	0	0	0	0	0	0	0	0.37604512541505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113810678410609	0	0	0	0	0	0.133920030610293	0	0	0	0	0	0	0.122549019607843	0	0.234718266519729	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi209442bins-ubs-3"	0.103155624325972	1.46409652736904	0	0	1.06090163277304	0.122577632500584	0.27007276077908	0	0	0	0.635453947848952	1.31634332070562	0	0	9.43737986100843	0	0.252011105574144	0	0	0.301010535368738	0	1.53264975715057	0	0.912763728864283	0.142093895646243	0	0	0.591197722793957	0.556085593566853	0	7.02340148918567	0.881519571833351	0	0.956511041397552	0.13038269081683	0.344007109480263	0	0	0	0.491497879424472	12.0142728306474	0	0	2.86560996166499	0	0.383580970856664	0	0	0	0.880117348979864	0	0	0.551800838395072	0	0	1.06072401712729	0.695965201739913	0	0.502862033916439	0	3.50268770591295	0	0	0.487470210153824	0.107181136120043	0	0	0	0	6.15031416143064	0	0	0.668310639362424	0	0.490196078431373	0	0	0	0.367509187729693	0.859344132753852	0	1.29562552242965	0	0	0	0.507885592087677	0.415958755638877	0	0.226389592836628
"MJ006-2-barcode54-umi104695bins-ubs-4"	0	0	0	0	0	0	0.492485622597147	0	0	1.42227816236627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208014013575651	0	4.52853095912586	0.487531024701572	0	0	0	0	1.26422612733997	0	0	4.74523754877209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4352494218698	0	0	0	0	0	0	0	0	0	0	2.15251345320908	0	0	0	0	0	0	0	0	0	0.277506937673442	0	0	0	0	0	0	0	0	6.97315166682115	0
"MJ006-2-barcode58-umi117975bins-ubs-5"	0	0	0	0	0	0.0933924819052066	0	0	0	0	0	0	0	0	0	1.50308935361217	0	0	0	0	0	0	0	0	0	0	0	0	0.040888646585798	0.0647511129097531	0	0	0.231475841231939	0	0.0986679822397632	0	0	0	0	0	0	0	0	0	1.37886897835699	0	0	0	0	0	0	0	0	0	0	0	0.125993700314984	0.173439048562934	0	0	0	0	0.276166804750069	0	0.107181136120043	0	0	0	0.100625628910181	0	0	0	0	1.85316518146218	0	0	0	0	0	0	0	0	0	0	0	0	0.067373601265452	0.19773225816418	0
"MJ006-2-barcode58-umi188181bins-ubs-3"	0	2.67068864037669	0	0.0694961528915364	0	0	0	0	0.295939290168474	0	0	0	0.173302523995734	0	0	0.261406844106464	0	0	0	0	0	0	0	0	0	0	0.260776192667587	0	0.0954068420335287	0	0.907103179293228	0	0	0	0	0	0	0.243541525371478	0	0	0	0	0	0	0.273446590644636	0	0	0	0	0	0	0	0	0	0	0	0.383980800959952	0	0	0	1.87272411999306	0	0	0	0	0	0	0.508349503949274	0	0	0.320820492093164	0	0	0.471770836545281	0	0	0	0	0	0	0	0	0	0	0	0	0.0556564532192864	0	0
"MJ006-2-barcode58-umi74372bins-ubs-7"	0	0	0	0	0	0	0	0	0.380493373073752	0	0	0	0	0	0.3696584356055	0	0	0	0	0.133304665663298	0	0	0	0	0.454700466067978	0	0.107378432274889	0	0	0.0768919465803319	0	0	0	0	0.0528578476284446	0	0	0.530242308403724	0	0	0	0	0	0.174002881922732	0	0	0	0	0.663122391813868	0	0	0	0	2.00048496605238	0	0	0	0.119755533531549	0	0	0	0	0	0	0	0	0	0.292437617863292	0	0	0	0	0.110789464279332	0	0	0	0	0.882388492687054	0	0	0	0	2.45916037238714	0	0	0	0	0	0
"MJ006-2-barcode59-umi171842bins-ubs-3"	0.651755990059549	2.13360800470865	1.16239054792949	0.665177463390419	0	0.595377072145692	0	0	0	0	0.555109195822073	0	0	1.05425683336952	0	0	0.0996654089841247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351558400671634	0	0	0.133906547325393	0	0	0	0	0.194220936224186	0	0	0.825581395348837	0	0	0.189585997090075	0	0	0	0	0	0	0	0	0	0	0	0	0.219333440325255	0	4.16160915554014	0.747191845217477	0	0	0.281846691278631	0	0	0	0	0	0	3.33531686997917	0	0	0.199442522106882	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128400067578983
"MJ006-2-barcode59-umi190319bins-ubs-3"	0	0	0	0.0430214279804749	0.734881483658908	0	0	0	0	0	0	0	1.4975115535016	0	0	0	0	0	0	0	0	0	0	0	0.227350233033989	0	0	0.0875848478213269	0	0	0	0	0	0.612044042566279	0	0	0	0	0	0	0	3.74010675501565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10886238804493	0	1.00021665342674	0	0	0	0	0.135625847661548	0	1.72535744960339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260625501202887	0	0	0
"MJ006-2-barcode60-umi164883bins-ubs-3"	0	0	0.263832065155049	0.403739554893687	0	0.379406957739902	0	0.156219488381176	0	0.381791483113069	0	0	0	0.0940869942824057	0	0	0.085427493414964	0	0	0.189206622231778	0	0	0	0	0	0	0	0	0	0	0.283654414371824	0.503725469619058	0	0	0	0	0	0	0.206564149644251	0	0	0	0	0	0	0.233675763855209	0	0	0.468758932144286	0	0	0	0	0	0	0	0	0	0	0.919540229885057	0	0.316690583403434	0	0	0.138938509785241	0.243351294976534	0.279651258430663	0	0.345627160169751	0	0	0.113061588812853	0.125084879025053	0	0.120146097654748	0	0	0	0.360009000225006	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi180790bins-ubs-4"	0	0	0	0	0	0.256829325239318	0	0	0	0.381791483113069	0	0	0	0	0.225491645719355	0	0	0	0	0.490217157600516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32067094227923	0	0	0	0.504934588019279	0	0	0	0	0	0	0	0	0	1.2176299091065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266876667979175	0	0	0	0	0	0	0	0	1.3054514686329	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi189791bins-ubs-4"	0	0	0.30206859633694	0.200215107139902	0.595922075839769	0.846369367265935	0.0794331649350237	0.219683655536028	0	2.19005663939585	0.233730187714557	0.275513718287223	0	0.248486164386866	0	0	0.249163522460312	0.826019617965927	0.156865899766712	1.10083852934853	0.29116790682627	0	0.427574825594479	0.299266796348945	0	1.15984052192823	0.441018561129008	0.251806437486315	0.618781518331743	0	0	0	0.292390536292975	0.919603862951344	0.789343857918106	0.235071524811513	0	0	1.72710580674776	0.321059098656308	0.199976473356076	0	0.217054263565891	0.682417552540714	0	0.427670737621798	0.257269821470336	0.200024002880346	1.2176299091065	0.300040005334045	0	0.499677627337202	0.303704337411241	0	0.525187097903628	0.272479564032698	0.31798410079496	0.144532540469111	0.171187075375809	1.13409961685824	0	0.385966648522935	0.340605725858418	0.408030620350979	0.714540907466953	0.816965061706936	0.234413554860997	0	1.34750842192764	0.144494119542452	0	0.21124665278191	0.568242736142382	0	0.273933102652826	0.373458223146335	0.927423394541369	1.48676417260969	0	0.503753457131568	1.82521373320668	0.501532460295347	0	0.878491757970585	0.991685865972153	0.153702218658113	0.33686800632726	0	0.155431660753506
"MJ006-2-barcode60-umi95568bins-ubs-5"	9.09176161672997	0	0	0	0	0	0	0.0317320835774263	0	0	0	10.0332912409597	0	0	0	0	0	0.0196671337610935	0	0	0	0	0	0	0	7.76851516249849	0	0	0	0	0	1.62136635533634	0	0	0	0	0	0	0	0	15.2687919068345	0	0	0	0.159995345589946	0	0	0	0	0	0	0	0	0	0	0	0.023998800059997	0	8.49515861552453	0.904214559386973	0	0	0	0	0	0	0	0	0	19.4508216529725	0	0	0	0	0	0	0.0329178056704498	0	0	0.281509284867641	0	0	0	2.42819070180634	0	0	0	0	16.3270822774117
"MJ006-2-barcode61-umi190207bins-ubs-3"	0	0	0.669139295683096	0.220071150823198	0	1.21410226476769	0.390811171480316	0	0.2050436510453	0.226557583385777	0.869184135563509	0	0	0	0.27354724234807	0	0	0	1.26699380580806	0	0	0	0	0	0	1.31690225927268	0	0	0	0.433023067583974	1.56009927904503	0.913002413684542	0.172997733973344	0	1.17696807386003	1.23842559412895	0.237753454153957	0.14180898945681	0	0.828411748384795	0	0	1.66666666666667	0.209347217313287	0	0.361536087474097	0	1.24014881785814	0	0.266702226963595	0.687547746371276	0	0	0.36372453928225	0	0	0	0.152791542781632	0	2.31417624521073	0	1.61314265921124	1.28877842216699	0	1.00829661387003	0.289703922591112	0.505839776278993	0	0	0	0	0.449271050282654	0	0	0.117743175701653	0	1.27950079432096	0	0.81752043801095	0.45436586329514	0	0	0	5.81383871286151	0	0	0	0	0
"MJ006-2-barcode62-umi112167bins-ubs-4"	0	0	1.56005047222116	0.453379664101928	0	0	0	0	0	0	0	0	0	0	0	0	0.0968178258702926	0	0	0	0.242639922355225	0	0	0	0	0	0	0	4.16519013220662	0	0	0.676881099800609	1.66662605686996	0	0	0	0	0	0	0	0	0	0	0	0	0.229266787178696	0	0	0	0.173356447526337	0.140056022408964	0	0	0	0	0	2.4388780560972	0	0	0	0	1.33109010836756	1.11387277915861	0	0	0	0	0	0	0	0	0	0	0	0.187427912341407	0	0	0	1.15502887572189	0.755630185697353	0	0	0	0	0	0	1.62282500439393	0	0
"MJ006-2-barcode62-umi148638bins-ubs-3"	0	0	0.275303024509616	0.552659882518408	0	0	0	0	0.382607225146384	0.39018250471995	0	0	0	0	0	0.106939163498099	0	0	0	0.434315201032036	0	0	0	0	0.187563942253041	0.362450163102573	0	0.229910225530983	0	0	0	0.613915416098227	0	0	0	0	0	0.459337813675319	0.355749368831765	0	0	0	0	0	0.0552711193856179	0	0	0	0.405876636368833	0	0	0	0	0	0	0	0	0	0.0855935376879046	0.32183908045977	0	0.598743134247118	0	0	0	0	0	0.109322473967586	0.126875792973706	0	0	0	0	0	0	0	0	0.193400217575245	0	0	0	0	0	0.572500246767348	0	0.160384923817161	0	0	0
"MJ006-2-barcode62-umi153195bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0964994813152879	0	0.493108365019011	0	0	0	0	0	0	0.240042007351287	0	0	0	0	0	0	0.0809388911371914	0	0	0.260714894861236	0	0	0	0	0	0	0	0	0	0	0	0.375261810565511	0	0	0	0	0	0	0	0	0	0	0	0	0.322101090188305	0	0	0	0	0.570744729816809	0	0	0	0	0	0.0700004375027344	0	0	0.229098482594466	0	0.570441861182202	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497420211944264	0
"MJ006-2-barcode62-umi168615bins-ubs-3"	0	0	0	0.0943162074956565	0	0.291851505953771	0	0	0	0.234948604992658	0	0	0	0	0	0	0	0	1.63301423859706	0	0	0	0	0	0	0	0	0	0	0	0	0.90775527337601	0	0	0.507435337233068	0	0	0	0.246729400963966	0	0	0	0	0	0	0	0	1.70420450454054	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559156811321688	0	0	0.166726211742289	0	0	0	0.275626722667017	0	0	0	0	0	0	0	0.493767085056747	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi175727bins-ubs-3"	0	1.1035903472631	0	0.27136593033838	0	0.169273873453187	0.190639595844057	0	0	0.457310677574995	0.82535972536703	0	0	0	0.203312139583025	0	0.0669182031750552	0	0	0.120404214147495	1.27790359107085	0	0	0	0	0	0	0	0	0	0.416617421108616	0.36729982159723	0	0	0.341814081330608	0	0	0	0.803305026394308	0.170438780768164	0	0	0	0.116908186291835	0	0	0	0	1.25764591550906	0	0	0	0	2.36420950533463	0	0	0	0	0	0	0.797641754811861	0	0	0	0	0	0	0	0.406877542984644	0	0	0	0	0	0.204248366013072	0	0	0.628550707119546	0	0	0	0	1.89706657298437	0	0	0	0	0	0
"MJ006-2-barcode62-umi94507bins-ubs-4"	14.3995873775027	0	0	0	0.587905186927126	0	0	0	0.0570740059610628	0	0	0.577813492519037	4.48364735158194	8.81281513111867	0	22.7542775665399	0.817256353669823	0	0	1.88776607181251	0	0	0	0.59853359269789	1.54029782880527	0.519511900447022	8.9852738150023	1.10575870374425	0.648766525827995	0	0	0.346311260363102	0	0	0	0	0	0	0	0	3.73681527663412	6.66666666666667	1.21317829457364	0	17.6983942285315	0.846523521890569	0	0	0.531641227919739	0	0	0	0.509025579604757	0.836566440349176	5.71140968970196	1.44511483067341	0.617969101544923	0	7.20055635799497	0	0	0	0	0	0	0	0	0	0	2.72575318189141	5.23417369777194	2.51413269860161	0	9.14248712651476	2.09534794309881	0	0	0.930738547080865	0	0	0	0	1.14175303003689	0.996940084887968	11.0237403586096	0.481154771451484	0.366160876442674	0	6.09562426085487
"MJ006-2-barcode63-umi184111bins-ubs-3"	0	0	0.118533246663863	0.142301646396955	0.173699259773924	0	0.0444825723636133	0.073227885178676	0.133172680575813	0.155233899727292	0.0584325469286393	0	0	0.048249740657644	0.0591453496968801	0.0831749049429658	0.0370185804798178	0	0.309709596975304	0	0	0.237452779276848	0	0	0.0682050699101967	0	0.130388096333794	0.142325377709656	0.0872291127163691	0	0.0384115352795178	0.157414209255956	0.338685704539363	0.132250722765578	0	0	0.0807464561277588	0.0739872988470313	0.0745926095937572	0.0475643109120457	0.0862643610555621	0	0	0.0625322856909818	0.101815219920875	0	0	0.520062407488899	0.05716572343223	0.0800106680890785	0	0	0.106938146975789	0	0	0	0.0839958002099895	0	0	0	0.121380267036587	0.163293582067396	0.257755684433398	0.17693363183361	0	0.136160843617823	0.127488073696332	0.136653092459482	0.0918755742223389	0.0795472853230224	0	0.0476048795001488	0.0536078052964512	0.271345317751534	0	0	0.176038699889797	0.229662758370603	0.255006375159379	0	0	0.0557258289217052	0.140523449850694	0	0	0.0801924619085806	0.23141367391177	0	0
"MJ006-2-barcode64-umi183001bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137511760874285	0.195918970870915	0	0	0	0	0	0.889679715302491	0	0	0	0	0.700736981998309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736434108527132	0.225659987493543	0	0	0	0	0	0	1.08225108225108	0	0	0	0	0	0	0	0	0.398467432950192	0	0	0	0	0	0	0	0	0	0	0	0	0.625424395125263	0	0	0	0	0	0	0.903792967206638	0	0	0	0.572500246767348	0	0	0	0	0
"MJ006-2-barcode65-umi125708bins-ubs-5"	0.257889060814929	0	0	0	0	0	0	0	0.448136639397975	0	0	0	0	0	0	0.136644486692015	0	0	0.170943608720135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564153153708613	0	0	0	0	0	0.184878062042903	0.189085408424482	0	0	0.260031203744449	0	0	0	0	0	0	0	0	0	0.103237528906508	0.0909431337933986	0	0	0	0	0	0	0	0	0.355298040394654	0	0	0	0	0	0.175757762634516	0	0	0.0844413275894148	0	2.79756993924848	0.316080600553141	0	0	0	0	0	0	0.0878786103462417	0	0
"MJ006-2-barcode65-umi148711bins-ubs-3"	0	0.220718069452619	0	0	1.88396889447102	0	0	0	0	0	0	0	0	0.108561916479699	0	0	0.0654944116181391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224559744711027	0	0	0.612044042566279	0	0	0	0	0	0	0	0	0.158914728682171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444444444	0.468181029998266	0	0	1.11576514768542	0	0	0	0	0	0	0	0.684320142814638	0	0	0.0528642829680892	0	0	0	0	0	0	0	0	0	0	0.120288692862871	0	0	0
"MJ006-2-barcode65-umi152766bins-ubs-3"	0	0	0	0	0	0	0.0667238585454199	0.263620386643234	0	0.138451856513531	0	0	0	0.0796120720851125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158102766798419	0	0	0	0	0	0	0.060201244159046	0.264668939529876	0	0.166398898324535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204359673024523	0.350982450877456	0	0	0	0	0	0	0	0	0	0.209738443822997	0	0.463752898455615	0	0	0.154715858375483	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541299117882919	0.137676489542445	0	0
"MJ006-2-barcode65-umi181149bins-ubs-3"	0.726778262296619	0	1.75123312813062	1.14337718209647	0	0	0	0	0	0.348227396685546	0	0	0	0	0	0	0	0	0	0	0	0.906637884511603	0	0	0	0	0	0	0	0	0	0.267604155735124	0	0	0	0	0	0	0.441817764516869	0	0	0	0	0	0	0	0	0	0	0.56674223229764	0	0	0	0	0	0	0	0	2.09704167335366	0	0	0.549260230590331	0	0	0	0	0	0	0.332502078137988	0	0	0	0	0	0	0	0	0	0.277506937673442	0	0	0	0	0	0	0	0	0	3.1491806048319
"MJ006-2-barcode69-umi149253bins-ubs-3"	0	0	0	0	0	0	0	0.239211091583675	0	0	0	0.394137680327555	0	0.0892620202166413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302575984734905	0	0	0	0	0	0	0	0.197380226090077	0	0	0	0.662667137199545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650967451627419	0	0	0.689655172413793	0	0	0	0	0	0.191204588910134	0.131600592202665	0	0	1.12071048815853	0	0.199345432906873	0	0	0	0	0	0	0	0.29632556301857	0	0	0	0	0	0.24726009088479	0.240201534946394	0	0
"MJ006-2-barcode69-umi153123bins-ubs-3"	0	0	0	0	0	0.367732897501751	0	0	0	1.16215649255297	0	0	0	0.468022484379147	1.44536448321751	0	0.0683419947319712	0	0	0.344012040421415	0	1.68375607123583	0	0	0.801409571444811	0.289960130482059	0	0	0	0	0	0	0.314319826514948	0	0.144478116851082	0	0	0	1.09019967867799	0	0	0	0.437984496124031	1.39202305538185	0	0.154314183677968	0	0	0.154347453267021	0.760101346846246	0	0	0	0	0	0	0	0	0	0.582375478927203	0	0	0.174905643008377	0	0.218331943948235	0	0	0	0.918755742223389	0	0	1.57988693841119	0.975662056395411	0	0.134563629373318	0	0	0	2.04755118877972	0	0	0	0.298612330932724	0.769914124962985	0	0	0	0	0
"MJ006-2-barcode69-umi170627bins-ubs-3"	1.06437848736344	0	0	0	0	0	1.43932894862263	2.88761960554579	0.145855793011605	0	0	0	0	0	1.1089753068165	0	0	1.60287140152912	0.126699380580806	0	0	0	0	0	0	0	0	2.37026494416466	0	3.05544314042898	0	0	0.689554348090933	0	0	0.143336295616776	3.84442849452718	0	0	0	0	0	0	0.807482123922677	0	0	0.463865284166212	0	0	0	0	0	0	0	0	2.10198520825224	0	1.85001651800463	0.449366072861499	0	0	0	0	0	0	1.61075380960658	2.3605856226353	0	0	0	0.343555802556459	0	0.4395840034309	0	0	1.0355895593193	0.114496715375478	0	0	0	0	0	0	0	0	1.14942528735632	0	1.81357555534958	0.324379118094273
"MJ006-2-barcode72-umi112070bins-ubs-5"	0	1.78781636256622	3.7586510151799	2.78481012658228	0	0	0.142979696883043	0	4.05225442323546	0.335640864275225	0	0	0	0	0	0	0.405780593721079	0	0	0	0	0	0	2.7233278467754	5.56439695350688	0.54367524465386	1.2962110753183	0	0	0	1.95898829925541	0.682128240109141	0.282644185083209	0	0	0.146203021529112	0	4.51322522966891	0.418866192334175	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4633416032167	0.678952473326867	2.95417742570791	0	0	0	0	0.21455938697318	3.12120686665511	1.30140036617349	0	0	0	0	0	4.66806963841592	0.240626503915649	0.0181246979217013	0.0404183297125246	0	0	0	0	0	0	0	0	0	0	4.04012259682363	2.21324433514843	0.602112328496693	2.01843133326655	0	0	0	0
"MJ006-2-barcode74-umi167704bins-ubs-3"	0	0	1.71682025006691	6.08918672954414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13897837091578	0	0	0	0	0.440759785916675	0.623766477425014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02857893124426	0	0	0	0	0	0	1.37067643129299	1.03102273773359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20204347390564	0	0	0	0
"MJ006-2-barcode74-umi245472bins-ubs-3"	0	0.470865214832254	0	0	0	0	0.600514726908779	0.427162663542277	0	0.0671281728550451	0	0	0	0.0192998962630576	0	0	0.279063145155549	0	3.46110530126297	0.0946033111158891	0	0	0	0	0	0.144980065241029	0.111213376284706	0.240858331508649	0	0	0.0945514714572745	0.0944485255535733	0	0	0	0	1.40409115377714	0	0	0.642118197312616	0	0.202466408982146	0	0.149533726652348	0	0	0	3.33239988798656	0	0	0	0	0	0	0	0	0.0539973001349933	0	0	0	0	0	0.331400165700083	0.0758286993572615	0	0.54464337447129	0.460602072709327	0	0.0918755742223389	0.241159175124859	0.568382761582378	0	0	0	0.103325643983083	0	0	0.30218783996132	0	0	0	0.139314572304263	0	0.631724410226039	0.090153260542923	0	0.052727166207745	0.65189853863503	0
"MJ009-1-barcode40-umi88628bins-ubs-3"	0	0	0	0	0	0	0	0	0.0845540829052783	0	0	0	0	0	0	0.166349809885932	0	0	0	0	0	0	0	0	0	0	0.0613591041570793	0	0.190813684067057	0	0	0	0	0	0	0	0.116633769962318	0	0	0	0	0	0	0	0.154177333023039	0	0	0	0	0	0	0	0	0	0	0	0.137993100344983	0	0	0	0	0	0	0	0	0	0	0	0	0.0276905107137103	0.0378921841054918	0	0	0.215842866393266	0	0	0.048661104034578	0	0	0	0	0.348286430760658	0	0	0.260442752679555	0	0.175757220692483	0	0.0405473897617841
"MJ010-1-barcode30-umi147466bins-ubs-3"	3.15562432597177	0	0	0	0	0	0	0	0	0.0839102160688064	1.42429333138558	0	0	0	0	0	1.28853135900904	0	0.0723996460461749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0975441817764517	1.00281422172896	0	0	0	0	0	2.49548079890657	0	0.0760091210945314	0	0	0	0	0	0	0	0	0	0	0.91478093403948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55709342560554	0	1.88776459475319	0	0	0	0	0	0	0	0	0	0	0	1.12519006588951
"MJ020-1-barcode30-umi122321bins-ubs-3"	0	0	0	0.188632414991313	0	0.548680831193089	0	0	0	0.172015942941053	0	0	0	0	0	0	0.0583754538335588	0	0	0	1.08379165318667	0	0	0	0	0	0	0	0	0	0	0.62440969671529	0	0	0.718866727746846	0.0831350514577301	0	0	0.218039935735598	0	0	0	0	0	0	0.277765530620343	0	0	0.325844623563711	0	0.636618283677107	0	0	0	0	0	0	0	0	0	0	0.296897421940719	0	0	0.30566472152753	0	0	0	0.297501859386621	0	0	0	0	0	0.158592848904268	0	0	0	0	0.286448044251284	0	0	0	0	0	0	0	0	0
