"X"	"SRR10022095"	"SRR10022096"	"SRR10022097"	"SRR10022098"	"SRR10022099"	"SRR10022100"	"SRR10022101"	"SRR10022102"	"SRR10022103"	"SRR10022120"	"SRR10022121"	"SRR10022122"	"SRR10022123"	"SRR10022124"	"SRR10022125"	"SRR10022126"	"SRR10022127"	"SRR10022128"	"SRR10022129"	"SRR10022157"	"SRR10022158"	"SRR10022162"	"SRR10022180"	"SRR10022181"	"SRR10022182"	"SRR10022199"	"SRR10022200"	"SRR10022201"	"SRR10022203"	"SRR10022204"	"SRR10022205"	"SRR10022206"	"SRR10022207"	"SRR10022229"	"SRR10022230"	"SRR10022231"	"SRR10022232"	"SRR10022233"	"SRR10022234"	"SRR10022235"	"SRR10022238"	"SRR10022239"	"SRR10022240"	"SRR10022258"	"SRR10022259"	"SRR10022268"	"SRR10022269"	"SRR10022270"	"SRR10022271"	"SRR10022272"	"SRR10022104"	"SRR10022163"	"SRR10022165"	"SRR10022178"	"SRR10022183"	"SRR10022225"	"SRR10022237"	"SRR10022251"	"SRR10022262"	"SRR10022279"	"SRR10022110"	"SRR10022175"	"SRR10022189"	"SRR10022194"	"SRR10022214"	"SRR10022256"	"SRR10022257"	"SRR10022267"	"SRR10022273"	"SRR10022115"	"SRR10022160"	"SRR10022167"	"SRR10022168"	"SRR10022170"	"SRR10022173"	"SRR10022208"	"SRR10022219"	"SRR10022245"	"SRR10022284"
"MJ006-1-barcode37-umi101248bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0761981150992581	0	0	0	0	0	0.0845405108988713	0.112014805435153	0	0.111980027168925	0.10737824294636	0.123407818766803	0	0	0	0	0	0.0737735153080044	0.120336943441637	0.0973161237451342	0	0	0	0	0	0.0837226233088637	0.0336794835812518	0	0	0.0844366387462848	0.0555665316605749	0.11624763449581	0.0944398536182269	0.027968116347364	0	0.0457672064504839	0.0710474811657149	0	0.158271737888949	0	0	0.302070556359043	0	0	0	0.136203231731226	0	0	0	0	0	0.0463281226649132	0	0	0.0950334078980072	0	0.0196306630957556	0	0	0	0	0	0
"MJ006-1-barcode37-umi144579bins-ubs-3"	0.232002913524961	0.286277581224512	0.635808413249087	0.423389403821948	0.335645558290445	0	0	0	0	0.433865990406062	0	0.180517372726972	0	0	0	0	0	0	0	0	0	0.140085680311446	0	0.141236059026932	0	0	0	0	0	0	0	0	0	0.0597819865426932	0	0.165181315304241	0	0	0	0	0.695807704052698	0	0	0	0	0	0	0	0	0	0	0.304217313464981	0	0.0470350293380996	0	0	0	0	0	0	0	0	0	0	0	0	0.081790715919144	0	0	0	0	0	0.15844749498717	0	0.225025571087624	0	0	0	0.0413177946019517
"MJ006-1-barcode37-umi239670bins-ubs-3"	0.431633327488299	0.267372457936101	0.234800617340949	0.433560921030883	0.338629074364138	0	0	0	0	0.163463594976932	0.0998806980551009	0.145738796330032	0.0613461922561132	0.112682956702799	0.077770924401298	0	0	0	0	0	0	0.201984004169992	0.121098569665951	0.0292212535917791	0.194118825768961	0	0.0567747031670411	0.0683150425316233	0.093226678943431	0.0929345595867429	0.0527043942288688	0.116173858647692	0.0830286882706487	0.0292550146911052	0.0652891927183347	0.0870723212456464	0.267177708146822	0.427953348382242	0.180510466808463	0.118079437941875	0.0916110456746499	0.0752290238427471	0	0.200652119388011	0	0.077681707646582	0.0728538970660871	0.17977831846445	0.146906438961686	0.0745816435929707	0.243470039002482	0	0.158181184482158	0	0	0	0.0225547948840418	0.252640828954836	0.267822148673954	0	0	0	0	0	0	0	0.0834599142032082	0.100128523179006	0	0	0.092109303039607	0	0	0.0868775421553528	0.497783839072622	0	0	0	0.181069158696788
"MJ006-1-barcode38-umi154059bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.128326560542638	0.188663540770746	0.107647974561956	0.30387765001284	0.387041459979178	0.355332671833517	0.145571644408174	0	0	0	0	0	0	0.36101083032491	0.160716894754785	0	0	0	0	0	0	0	0	0	0.254391432096567	0.177945054663697	0.0909137471829543	0	0	0	0	0.10251712254068	0	0	0.148816988546108	0	0.157615058993065	0.31117257729922	0.325763719924304	0.187568042602867	0.111872465389456	0.678406807705945	0.445557215738535	0	0.379807861905154	0	0	0	0.549219193380078	0	0	0	0	0	0	0	0.123275142164075	0	0	0	0	0	0	0.211730723389935	0	0	0	0	0	0.150688427371824
"MJ006-1-barcode38-umi173052bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635644621281964	0.0467652017672324	0	0.130494973106688	0	0	0.464293251513823	0	0	0	0	0.1323588651666	0.133970598884785	0.208621560489272	0.0703745489885055	0.225540615899374	0	0.478787413267788	0.224083179676296	0	0	0	0	0	0	0	0	0.371162233815103	0.228541835539944	0	0.0919167342525007	0.203308018205905	0.130517876287699	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80430642627782	0	0	0	0	0	0	0	0	0	0	0	0	0.475036488309972	0.0578106288970558	0
"MJ006-1-barcode39-umi110310bins-ubs-4"	0.234700621821762	0	0.0461686607131079	0	0.229730737674349	5.76438382595902	0.0650985690597556	0	0.0937021591089057	0	1.09868767860611	0	1.75050646275002	1.22236511727601	0.686529539542492	0.29334891979223	0.0548091705099926	1.66917366199233	0	0	0.0930485895195515	0	0.52780697344971	0	0	2.75727870176598	0	0.185111728150205	0	0	0.129564969145969	0.566347560907496	0	0.683040995179282	0.145940548429219	0.389264494980537	0.285362578334825	0.191246551291698	0	0.367522250594087	0.242114906425861	0.531456652308439	0.248853962017027	2.35766240280913	0.133413153168562	0	0	0.11624763449581	0	0	0	0	0	0	0.636350286357629	0	0.0663376320118877	0	2.73810042241867	0	0.922046831749832	0	0	0	0	3.66644132500895	0	0	0	0	0.13304677105721	5.8520607451262	0	0.327765272677013	0.700647800886464	0.325525525525525	0	0	0
"MJ006-1-barcode39-umi126516bins-ubs-3"	0	0	0	0	0	0.0699444062564065	0.0515875452926365	0.0201198568615898	0.0290344718365623	0	0	0	0	0	0	0	0.120312813314618	0	0	0.0407841813630355	0	0	0	0	0.147780783488628	0	0	0	0.104736145479657	0.0687957129408357	0.126270944506665	0.0625551546564493	0.084267922423942	0	0	0	0.121698746642793	0.119137195886632	0.153923653867682	0.0782276276364924	0	0	0	0	0	0	0	0	0	0	0	0.0349984519915465	0.132711332743505	0	0.0277383458155889	0.0735889322245934	0.0265350528047551	0	0.0272176980359709	0.0177022481855196	0	0.0495284479022639	0	0	0	0	0.0851291124872724	0.0956451564694982	0	0	0.0760267263184058	0.0297770226480531	0	0	0.0340947834981248	0	0.0261614297909839	0	0.0437482531079488
"MJ006-1-barcode39-umi145585bins-ubs-3"	0.49098291001794	0.306533070462095	0.353520030603227	0.250473611270041	0.496755426269859	0.367811101865586	0.362341091936375	0.525990543667275	0.493586021221559	0.0855510403617587	0.24137835363316	0.158987777814581	0.392330299312352	0.127380733664033	0.321810721660543	0.0948421319629013	0.540070850878952	0	0	0.715832700475347	0	0.125425550976527	0.243339578668373	0.160716894754785	0.244214006612564	0.348790248558946	0.30485547135346	0.304112124818194	0.043735972837659	0.0506915779564052	0.0428223203109559	0.0502675349917896	0.0520478344383171	0.17934595962808	0.177945054663697	0.167742265929113	0.124496418979409	0.183408577878104	0.114743087428635	0.0959395433277738	0.0676176765693845	0.28150215373415	0.211432313593414	0.110358665663406	0	0.104701432045393	0.123481181467944	0.220329818869965	0.0734532194808431	0.128964092046178	0	0.154800845347225	0.378026220542106	0.279858424561692	0.106058381059605	0	0.112773974420209	0.459513391794665	0	0	0	0.668634046680562	0	0	0.273645379777455	0.133879455468512	0.322155268824384	0.333263592073408	0	0	0.279252013977221	0.0945858366467569	0.178078158082926	0.140188761205228	0	0.165765765765766	0.667804918348801	0.368886870105023	0.136105676335841
"MJ006-1-barcode39-umi72580bins-ubs-5"	0.0337213537100233	0.0189051232884112	0	0	0.0208846125158499	0.0904453529177671	0	0.0891022232441832	0.0712664308715621	0	0.0277446383486391	0	0.0599195366222501	0.0734888848061731	0.0683847783528655	0.0551407743970356	0.089566205467549	0.0606531127177447	0.0283052537012196	0.135009703822462	0.0363116446905567	0	0.0159941507105973	0	0	0.0660865734111686	0.0962701488484609	0.0782317422539557	0.104736145479657	0.079658193931494	0.0647824845729846	0	0.104095668876634	0.0330708861725537	0.0537675704739227	0	0.0321732318710833	0.0438926511161274	0.0629687674913243	0.0191879086655548	0	0.11769702117333	0.0523903077930583	0.0685561407909038	0.0821004019498845	0.104701432045393	0.0456880371431394	0.0851581508515815	0.0380382743740081	0.0901194860081729	0	0.0188453203031404	0.0522802219898657	0.0411556506708371	0.0701616982394309	0.113326955625874	0.0597038688106989	0.0347838822474049	0.0696773069720855	0.138399394904971	0.100994987656168	0.0949295251460057	0.08424463345484	0	0.0710570875665215	0	0.0450683536697324	0.0732283229219595	0.0327235838869073	0.135528901538253	0.0877231457520067	0.152388292375331	0.0729138914985207	0.134265292421909	0	0.0204204204204204	0.207914520970451	0.133515023881296	0.0960031109868877
"MJ006-1-barcode40-umi102765bins-ubs-3"	0.0944197903880653	0.0864234207470224	0.0501259744885172	0.0979008531360059	0.107406578652942	0.0904453529177671	0.058957194620156	0.0862279579782418	0.0329937179960935	0.21234990375508	0	0.198734722268226	0	0.0832874027803295	0.0817935584220548	0.0595520363487985	0.213889445892654	0.0861274200591974	0.0270745904968187	0.0815683627260709	0.0260989946213376	0.236190972618136	0.181647854498926	0.0844169548206951	0.240456868049294	0	0	0	0.0529435460666398	0.0446568662949284	0	0	0.0384162587520912	0.105572444320075	0.10113423970095	0.107559926244622	0.279767233661594	0.526711813393529	0.219691033247509	0.112175466044782	0.111241984033503	0	0	0.17557060446451	0.054733601299923	0.0979465009456904	0.0728538970660871	0.171668018383347	0.171828066999829	0.0652589381438494	0.516487412835362	0.125186770585147	0.14209496233143	0	0.230065103529297	0.229597468540731	0.0530701056095102	0.0622448419164088	0.0870966337151069	0	0	0	0	0	0	0.0662769581527286	0.116843879884491	0.0792061452013032	0.0294512254982166	0	0.0584820971680044	0.11735650102468	0	0	0.272758267984998	0	0.225814446616914	0.128009249700624	0.202943285250763
"MJ006-1-barcode40-umi86277bins-ubs-5"	1.54443799991907	1.07084019769358	0.463005711722882	0.615376791140609	1.01290370701872	0.730798451575558	1.27003623410919	0.981561588318986	1.56258248429499	0.236793058144153	0.296867630330439	0.586267430691266	0.647701657773846	0.289056280237614	0.622167395210384	0.113589995257893	0.116302386204131	1.81838031927799	0.83808164219698	1.0449188535426	1.26296439189343	0	0.161083946442444	0	0	0.394683702316702	0.357927476487867	0.438538498832033	0	0	0	0	0	0	0.0563279309726809	0	0.341316025067144	0.537684976172561	0.17771185491996	0.299626573777509	0.10251712254068	0.167445246617727	0.460286275610441	1.20725691831787	1.19729752843582	0.524632982076916	1.01254568803714	1.05704244390376	0.582379097312399	0.789322394692273	0	1.06745278574217	0	0	0.168061742294451	0.273750827875487	0	0	0.191612594173235	0	0	0	0	0	0.341678761490082	0.205458570273459	0	0.439369937531757	0	0	0.323113586853225	0.343311555236377	0	0	1.04500511421752	0	0	0.558836079338206	0.286794103707664
"MJ006-1-barcode43-umi163705bins-ubs-3"	0.0674427074200467	0.0985767142895725	0.14114419132293	0.152572758134035	0.0432609830685463	0.019295008622457	0	0	0.0184764820778124	0.106938800452198	0	0.0563081713093306	0	0	0	0	0.0548091705099926	0.205007520985977	0.0295359169056204	0	0.0397158613802964	0	0	0	0.157799819657349	0.0477291919080662	0.0962701488484609	0.0253426770681828	0	0	0	0	0	0	0	0	0.0909243509400179	0.109731627790319	0.103548639874622	0.143171318504524	0.0916110456746499	0.0776557665473518	0.0392927308447937	0.142128584566508	0.313007782433935	0	0	0	0	0	0	0	0.226547628622751	0	0.021211676211921	0.119214070203841	0	0	0.059878935679136	0	0.102865265205356	1.51887240233609	0	0	0	0	0	0	0	0	0	0.0507960974584435	0	0.803617264937014	0.395499488578248	0.121321321321321	0.0481921075097073	0	0.0388873360959545
"MJ006-1-barcode45-umi135865bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.85398270646827	0	0.879401146036898	0.00998658943704169	0	0	0.00771970841558499	0	0	0	0	0.00794317227605928	1.13045886204818	1.72279851939862	0.767869608272862	0	0	0	0	0.425850261840364	0.0277596736427933	0.603904517205789	0.169792562638934	0.888530887911271	3.49152240552538	2.77159023990578	1.8720549067814	0	0	0	0	0.636914888976137	0	0	2.53156090627874	0.0222355255280937	1.41290642168783	0.0777931443248049	0.946201676128683	1.30510631041855	1.32537795801675	0	0.0901883185936007	5.69854419689536	0.0129346330679774	0	0	0.330361407419201	0.0402760741812057	0	0	1.51679509239171	0.736735662546175	0	0	2.44466618287373	0	4.65539401425495	1.86059718444571	0	0	1.68282234600933	0	0.360362886829227	0	0	0	0	0	0.511611515512401
"MJ006-1-barcode47-umi161181bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220490791938948	0.368512475851881	0	0	0.448026461948607	0.451760765128476	0	0	0	0	0	0.022895228888691	0.0320045062344778	0.201034624052448	0	0	0	0	0	0.380998604622945	0	0	0	0	0	0	0	0	0	0	0	1.22879014145785	0	0	0.0185745369633286	0	0	2.33669676048858	0	1.19693749097138	0	0	0	0	0.522459062912083	0	0	0	0	3.68709603965599	1.11754560623694	0.308020376732615	0	0	0	0	0
"MJ006-2-barcode51-umi163156bins-ubs-3"	0.0350702078584243	0.0580657358144057	0	0.0572147843002632	0	0.0627087780229852	0.044217895965117	0.06179670321774	0.0329937179960935	0.0412478230315622	0.133174264073468	0	0.0855993380317859	0.0771633290464817	0.0335219501729733	0.119104072697597	0.0628300247309672	0.05701392595468	0.0430732121540298	0.0435968835260034	0.0590064226221546	0	0	0	0	0	0.0456666090691417	0.0363612323152188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242674270460474	0.0711011320048648	0.0334420198980018	0.150517403574788	0.0258939025488607	0	0.0865098675317653	0.0393499390075945	0.0668127223853696	0	0.107687544589374	0.054961259014987	0	0.115848385465107	0	0.0570503635302234	0.164765758014023	0	0	0.132789705992369	0	0.811664641555286	0	0.0861756168359942	0	0	0	0	0	0	0	0.0701095110562699	0.0276428543221577	0	0	0	0.0963510481617597	0.0716985259269161
"MJ006-2-barcode52-umi11005bins-ubs-18"	0.646101137084047	0.291679045021201	0.747932303552349	0.235216335456638	0.631013649586037	0.291837005414662	0	0.284552261328198	0	8.37483577255645	0.0832339150459174	2.07512172501739	0.249664735926042	0	0	0.072785822204087	2.1322104137424	0.350574991508564	0.221519376792153	0.0450032346074874	0.307514240973152	4.78408887296183	0.590641136955628	0.176950924527996	0.214156898106402	0.469948966479421	0.43198143714053	0.494733130591917	0.123151291937619	0.143626137543148	0.102114763818433	0.115056802314541	0.0495693661317306	0.72247166715425	0.368691911821184	0.129328006556034	0.615487914055506	0.438926511161274	0.964121795589388	0.665672831397323	4.54783405313441	0.47078808469332	0.308728599494808	1.05175152579216	1.00744034892671	0.346753129784743	0.0901412624715993	0.46904568802379	0.695182255800837	0.275019810749079	0.442028129062759	1.56281549085329	2.20247191613716	0	1.00673878636579	0.055927588490691	0.185745369633286	0.216026216062831	0.882942124286896	1.57228149793206	0.508715493379218	0.328125967352498	0.10530579181855	0	0.987239961296565	1.55883405575218	0.712747667295398	0.947484831275966	0.0589024509964331	0.813173409229518	1.02343670044008	1.53088928202344	0.249589859360321	0	0.189226048414593	0.576576576576577	1.64266240740231	0.233995402678559	0.394949507224538
"MJ006-2-barcode53-umi105580bins-ubs-4"	0.222560934486154	0.124233667323845	0.399688691316334	0.197073145923129	0.365480719027374	0.0639147160618887	0.0307068721979979	0	0	0.375813498732011	0.0610382043670061	0.380908217680766	0.0798927154963335	0	0.0657030223390276	0.0518323279332135	0.0494619343626763	0	0	0.0379714792000675	0	1.03435356974149	0.297034227482521	0.0844169548206951	0.241709247570384	0.23130300693909	0.256720396929229	0.147648640310283	0.0621511192956207	0.201559369493326	0.083448624195709	0	0.0582440052047834	0.400666505552093	0.167703612668664	0.142132759680393	0.0643464637421665	0.227301228994231	0.208496585693496	0	0.442786720760808	0.497482254443973	0.08606979137431	0.148816988546108	0	0	0	0	0.111491493854851	0	0.141827207185912	0.150762562425124	0.30429770235127	0	3.19806810579731	0	0.145942790426153	0.0897058015854127	0	0.0820740597692271	0.29737413032094	0	1.01903604698258	0	0	0.220039501067059	0.751139227828874	2.27007801058075	0	0	1.89335789581414	0.318789301290922	0.0729138914985207	0.132290802827469	0	0	0.33459091785311	0.660692901680638	0.279502728189673
"MJ006-2-barcode53-umi165860bins-ubs-3"	0.155118227066107	0.217408917816728	0.195227479586856	0.136044042669515	0.207354367121653	0	0	0	0	0.0351370344342937	0	0	0	0	0	0	0	0.122519287689844	0.0763011186728528	0	0.0306379502076572	0	0.0297034227482521	0	0.0839094279130348	0	0.0518377724568636	0.0760280312045485	0	0	0	0	0.0285023855257451	0	0	0.0371337840606433	0.0573522829006267	0.106596438424881	0.0895555804321057	0.0959395433277738	0	0.0400412546259783	0	0	0.0342085008124519	0.0337746554985139	0.0518620962165366	0.0581238172479048	0.0249216280381432	0.0295219005888842	0	0	0.170245851095204	0	0	0	0	0	0	0	0	0.0949295251460057	0	0	0	0	0	0.082195056340975	0	0	0.0321651534424024	0	0.0462722772971381	0	0	0	0	0	0
"MJ006-2-barcode53-umi209442bins-ubs-3"	0.555727909141185	0.712993221162935	0.68857259692121	0.162744275342971	0.190945028716342	0	0.0638702941718357	0	0	0.351370344342937	0	0.306382696830181	0	0	0	0	0	0	0	0	0	0	1.61769410044327	1.64288381304891	0	0.244153173991262	0.224630347313075	0.209352549693684	0	0	0	0	0	0.773349953573564	2.23135417466779	1.36114525711944	0	0	0	0	0.174497229856476	0.310623066189407	0.265693703807653	0.386255329821921	0	0.791452760515176	0.140768546873456	0.487969721546364	0.964073505686066	0.372908217964853	0	0.308255596387083	0	0.701997812871136	0	5.42791964088601	0	0	0	0	0	0	0	0	0	3.80297185880357	0	0.62468242819141	0	0	1.02197464801088	0	0	0	0	3.16156156156156	0	0	0
"MJ006-2-barcode53-umi27874bins-ubs-10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196510928413876	0	0	0	0	0	0	0	0.0613665965334135	0.220288578037229	0.185134901631656	0.229185949138349	0.0851700523680727	0.0917276172544476	0.0549004106550717	0	0	0	0	0	0.0769359892569382	0.0893528969149737	0.0769618269338408	0.063467697893758	0	0.115270278468725	0.417251379923286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153599421743353	0	0.171655777618189	0	0	0	0	0	0.0715750643487357	0
"MJ006-2-barcode57-umi165101bins-ubs-3"	0.0957686445364663	0	0	0.0648434222069649	0.0566868054001641	0	0.14002333722287	0.0776051621804176	0.0514702000739059	0.0733294631672217	0	0.27326024311881	0	0.0894114765141772	0	0	0	0.45125915862002	0.595640990930012	0.30377183360054	0.65814856001634	0.110765421641609	0	0	0.269261597034365	0.22763153063847	0.0752881933302066	0.189519150249019	0.0368302929159233	0.0675887706085403	0	0.0323946336613755	0	0.0610539437031761	0.0985738792021917	0	0.465812444046553	0.192814145974417	0.0503750139930594	0.126935395787516	0	0.101923193593399	0.224529890541678	0.0836050497450046	0.389976909261952	0.0506619832477709	0.179047713128519	0.147337118140038	0.245281286480673	0.20665330412219	0	0	0	0	0	0.0250202369563618	0.342302181181341	0.516266041777273	0	0.185068958303159	0.0897733223610384	0	0	0	0.0272133526850508	0.644212033244522	0.0367223622494116	0	0	0	0	0.0735667618363665	0	0	0	0.518918918918919	0	0	0.0972183402398863
"MJ006-2-barcode58-umi179974bins-ubs-3"	0.509866868095553	0.264671726037756	0.419475260193381	0.450089636495404	0.240173043932274	0.109740361540224	0.163360560093349	0.194012905451044	0.294303964525154	0.235265360994836	0.862858252642677	0.418999039448842	0.350957285930322	0.470328862759508	0.461262034380112	1.02341277280898	0.45451507252189	0	0	0.15188591680027	0	0.237819875877572	0.121098569665951	0.123378626276401	0.270513976555455	0	0	0	0	0	0	0	0	0.139915287653112	0.0985738792021917	0.160059414054497	0.314738137869293	0.567469275144219	0.545729318258144	0.343906363005712	0.226846398813419	0	0	0.466516177577126	0	0.103575610195443	0.0580361552899338	0	0.0603365731449783	0.0916732702496931	0	0.0282679804547107	0	0.0341003962701222	0	0.130988299359776	0	0	0.101249836693812	0	0.355352734345777	0.18779536496275	0	0	0.21014755684567	0	0.0684371296466307	0.18979585736916	0	0.207810982358655	0.195915025512815	0.304776584750661	0.4416899196545	0.556806065632034	0.206273440163655	0	0	0.136267910971631	0.0473939408669445
"MJ006-2-barcode59-umi255482bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195303022951138	0.665788793580861	0	0.706942332569276	0	0.11081661563771	0	0	0	0.102441312236183	0.361408612102781	0	0	0	0	0	0.0419745862959335	0	0	0	0	0	0	0	0.200206273129891	0	0	0	0	0	0	0	0	0	0	0	0	0.19580008811004	0	0	0	0	0	0	0	0	0	0.0529148524431543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi138408bins-ubs-3"	0.0593495825296411	0.0472628082210279	0.0567214974475326	0.0432289481379766	0	0	0	0	0.0699466821517183	0	0	0.0281540856546653	0	0	0	0	0	0.0837012955504877	0.066455813037646	0.0379714792000675	0.0998570228990309	0	0	0	0.159052199178439	0.0881154312148915	0.0987386142035497	0.0859447309268809	0	0	0	0	0	0	0	0	0.174854521038496	0.13481314271382	0.109145863651629	0.165311213118626	0.0327182305980893	0.107990050354911	0.125362522219104	0.0635398378062035	0.0838108269905071	0.092317391695938	0.0950805097303171	0.0513652338469857	0.0564015792442188	0.0745816435929707	0	0.0417289235283824	0.432987479557093	0.0458591536046471	0	0.178085215983516	0.0888924268959295	0	0.297217262552802	0.0804647644796344	0.158973591681005	0	0.136087484811665	0.29191398267977	0.0544267053701016	0	0	0	0	0.205552167333017	0	0	0.126197119901286	0.258658136871619	0.105693828844187	0.46006006006006	0	0.0467990805357118	0.0984335694928848
