"X"	"SRR21969114"	"SRR21969111"	"SRR21969110"	"SRR21969107"	"SRR21969106"	"SRR21969103"	"SRR21969112"	"SRR21969102"	"SRR21969096"	"SRR21969095"	"SRR21969094"	"SRR21969093"	"SRR21969101"	"SRR21969089"	"SRR21969088"	"SRR21969083"	"SRR21968986"	"SRR21969090"	"SRR21968982"	"SRR21968981"	"SRR21968978"	"SRR21968977"	"SRR21968974"	"SRR21968973"	"SRR21968983"	"SRR21968971"	"SRR21968970"	"SRR21968967"	"SRR21968966"	"SRR21968960"	"SRR21968959"	"SRR21968956"	"SRR21968955"	"SRR21969080"	"SRR21969079"	"SRR21969075"	"SRR21969074"	"SRR21969070"	"SRR21969069"	"SRR21969068"	"SRR21969062"	"SRR21969061"	"SRR21969060"	"SRR21969059"	"SRR21969053"	"SRR21969052"	"SRR21969050"	"SRR21968954"	"SRR21968951"	"SRR21968950"	"SRR21969056"	"SRR21968944"	"SRR21968943"	"SRR21968942"	"SRR21968941"	"SRR21968949"	"SRR21969113"	"SRR21968934"	"SRR21968933"	"SRR21968932"	"SRR21968931"	"SRR21968937"	"SRR21968925"	"SRR21968924"	"SRR21968926"	"SRR21968831"	"SRR21968917"	"SRR21969021"	"SRR21968817"	"SRR21968806"	"SRR21968803"	"SRR21968800"	"SRR21968799"	"SRR21968793"	"SRR21969018"	"SRR21969017"	"SRR21969016"	"SRR21969013"	"SRR21968796"	"SRR21969012"	"SRR21969008"	"SRR21969007"	"SRR21969002"	"SRR21969011"	"SRR21969001"	"SRR21968997"	"SRR21968996"	"SRR21968995"	"SRR21968994"	"SRR21968988"	"SRR21968987"	"SRR21968888"	"SRR21968887"	"SRR21968886"	"SRR21968885"	"SRR21968881"	"SRR21968875"	"SRR21968874"	"SRR21968870"	"SRR21968869"	"SRR21968866"	"SRR21968865"	"SRR21968864"	"SRR21968863"	"SRR21968908"	"SRR21968907"	"SRR21969051"	"SRR21969049"	"SRR21969046"	"SRR21969045"	"SRR21969039"	"SRR21969038"	"SRR21968826"	"SRR21969032"	"SRR21969031"	"SRR21968923"	"SRR21968823"	"SRR21968921"	"SRR21968816"	"SRR21968815"	"SRR21968808"	"SRR21968920"	"SRR21968807"	"SRR21968912"	"SRR21968911"	"SRR21968905"	"SRR21968904"	"SRR21968899"	"SRR21968898"	"SRR21968828"	"SRR21969048"	"SRR21969047"	"SRR21968827"	"SRR21969037"	"SRR21969036"	"SRR21969024"	"SRR21969023"	"SRR21969020"	"SRR21969019"	"SRR21968825"	"SRR21968824"	"SRR21968814"	"SRR21968813"	"SRR21968922"	"SRR21968858"	"SRR21968856"	"SRR21968851"	"SRR21968848"	"SRR21968846"	"SRR21968841"	"SRR21968838"	"SRR21968836"
"MJ006-2-barcode52-umi184237bins-ubs-3"	0	2.98912110916641	1.29040541841877	0	0	0	0	0	0	0	1.16717128527515	0.978933730025433	0	0.060632785800904	0.0631090018680265	0.36875906360058	0.640781812329929	0.286464550011936	0	0	0	0	0	0	0	0.668938533383819	0.327730699002762	0.129124064509329	0.76052917492171	0	0	0.407178404463882	0.414345240882064	0	0	4.00169897757956	2.05246781422169	0.298414672054709	0.304500412881916	0	0	0	0	0	0.122257255002896	0.425639247091465	0	0	0	0	0	0	0	2.81212604706821	3.002809376871	0	0	0	0	1.97105498001785	0.991134927255504	0	0	0	0	0	0	0	0	0.266707896872947	0.530993882027011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0987816924596642	0.752795306099856	0	0	0	0	0	0	0	0.184138941201088	0.0609891328454203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi132850bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289383750413405	0.451860453375069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37512504168056	0.826924043633439	0.620347394540943	0	0	0.178999423561178	0.388227569866689	0	0	0	0.201492130915428	0	0	1.39078304352767	0	0	0.945920881799634	1.88604552523682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266320027900193	0.268220495745468	0	0	0	0	0	0	0.0761219334971108	0	0	0	0	0	0	0	0	0	0	0.127310970884534	0	0	0	0	0.115638026085787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63605051664753	1.45114942528736	2.74693161893629	0	0	0
"MJ006-2-barcode53-umi150828bins-ubs-3"	0.429422870469774	0.126977590171248	0.192597823644593	0	0.442181428380008	0	0	0	1.00039698292973	0.463539849474156	0	0	0	0	0	0	0.383298709658542	0.361490979776967	0	0	0	0	0.978042619340631	1.4021303920828	0	3.47932180571332	2.27070555737628	0	0.142732366161778	1.97694212318168	3.84919973324442	3.7048207912331	1.23835385551758	0.0555368228970387	0	0.458117168775219	0.468156775427479	0	0	0	1.39410771660404	0.81130594085318	0.939606013478486	0.559722695760882	0	0	1.00951220158448	0.938781280927471	0	0	0.735022189349112	3.90053107506818	3.15452034239334	0	0	0.804579297093908	0.237649992208197	0.220611408761425	0.233404910839324	0.147441120552516	0.0763499088042756	0	5.03142028017286	5.70366320393658	0	0	0	0	0	1.13640756058908	1.912347531648	0.829706202393906	2.53276830590322	0	0	5.45389424329252	3.65304967074879	0.0924761411555819	0	0	0	0	0.247127146917089	0	0	0	0	0	0	4.22558642488771	1.69348617763665	0	0.143916749695561	0.353913966732087	0.364976958525346	1.15099347604991	0	0	0.311824527833883	0	0.15484410964637	0.121978265690841	0.32392253136934	0.407175734686652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi180727bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.942032597318447	0	0	0	0	0	0	0.456447318372005	0	0	0	0.80449909446192	0.364412514966943	0	0	0	3.13643821784677	1.18919425066717	0.126488879519342	0.541104791120769	0	0	0	0	0	0	0	0	2.8660242461921	2.50825763831544	0	0	0	0	0.281281963859529	0.143705896231474	0	0.651811027794706	0.641877562561855	1.03516692066596	1.01673458084425	0	0	0	0	0	0	0	0	0	0.426803243704652	0.241774711213539	0	3.56374872126767	1.92454893384363	0	0	0	0	0	0.347879865486452	1.47754819346647	0	0	0	0	0.283276895024746	0.408211912636691	0	0	0	0	0.055361406179717	0.164751431278059	0	0	1.2093023255814	1.65362282251957	0.214583747268031	0	0	0.353407602748327	0	0.199269345732315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi182866bins-ubs-3"	0	0.106386629602938	0.0770391294578371	0	0	0	0	0	0.0502845044329761	0.0274136470119125	0	0	0	0.0689008929555727	0.0403897611955369	0	0	0.204617535722811	0.016594205303508	0	0.573825183490611	0.218647508980166	0.567826068182309	0.361109012616152	0.140086206896552	0	0	0	0	0	0	0.502689388227014	0.191956552273046	0	0	0.106186098722733	0.137021495247067	0	0	0	0.147034798235582	0.176655325830934	0.194401244167963	0.0724514149335152	0	0	0	0	0	0	0	0.0322951054973446	0.0375132148825154	0.0166201303018216	0.0299359830516281	0	0	0.0315159155373464	0.112034357202876	0.186241415434757	0.44678835522502	0	0	0	0	0	0	0	0	0.119825287000889	0.0961945438454731	0	0	0	0.030829942039709	0	0	0.0924761411555819	0	0.0892857142857143	0.636826117190645	1.67122244905021	0	0	0	0	0	0	2.10140655268256	0	0	0.083814769359715	0.315509797409499	0.0418261960683376	0.0663594470046083	0	0	0	0	0	0	0	0.576241134751773	0.185884574530863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi55687bins-ubs-7"	0	1.87034558495487	3.2484832921388	2.22272796237293	2.8909285809996	0	0	0	0	0	4.19026047565119	1.97706223907097	0	0	0	0	0	0	3.78845707079088	1.46266566102791	3.70222095129158	6.09610078608985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1091121061975	2.68344408313304	0.0431319550277482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22869060573087	1.15305016260964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96366031071332	8.22262814125983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi82289bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0.0600919869646613	0.045587600172753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114113311735302	0.179067824070126	0	0	0.442300924592891	0	0.168523667852814	0.183283189819138	0.100893385564918	0.129368579367305	0.417232046323641	0	0.101581885856079	0.016718214494692	0.0225015056154493	0	0	0.102658309920035	0.0813292086618102	0.0982539004154862	0.258923296145692	0.0473306133208716	0.139277382513725	0.747645527305455	0.025691530358825	0.0500464319674365	0.321925516998548	0	0	0.564325342200452	0.750092201197197	0	0	0.196574798425116	0.0473075815541569	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode56-umi109969bins-ubs-4"	0	0.775592848073029	0.80249093185247	0	0	0	0	0	0.0714569273521239	0.12709963614614	0	0.0647823791928595	0	0.716569286737956	0.484677134346443	0	0	0.112539644647546	0	0	0	0	0.155450482544206	0.383772758177835	0.201149425287356	0	0	0.0685148097396437	0.328071408789757	0.280485917672547	0.479326442147382	0	0	0.0674375706606899	0	0.995115439458754	1.24461191516086	0	0	0	0	0	0	0.021309239686328	0.278832335971516	0.227007598448781	0.0741898730823243	0.308214336208115	0.439945941283032	0.672548166317205	0	0	0	2.02433187076187	1.25961405609543	0	0	0.131793828610721	0.0746895714685837	0	0	0	0.281843044739974	0.122471295790049	0.0513915243516762	0.0418955404524718	0	0	0.127703047846075	0	0	0.136017410228509	0	0.110966678291747	0.120236773954865	0	0	0.0887770955093586	0	0.0487012987012987	0.395271383083849	0.17992457008408	0	0	0	0.658318425760286	0.387107632752672	0	0	0	0	0.314305385098931	0	0.25417457610759	0.169585253456221	0	0.195258786645399	0.147909103132984	0.0637822897842032	0.0898502495840266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode57-umi136548bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17392490536439	0	0	0	0	0.390785240840296	0.290095943189544	0	0	0	0	0	0.160554008047044	0.208402800933645	0.18850852058513	0	0	0	0.500591608264312	0	0	0	0	0	0	0	0	0	0	0.169576852759598	0.113106178424996	0.445696868620065	0	0	0	0	0.16952532907858	0.145074379404044	0	0.299984416393954	0	0	0	0.175322012809818	0	0	0	0	0	0	0	0.27668993699983	0	0	0	0	0	0	0.0846574628809586	0	0	0.465264246232155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419219606578523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi136887bins-ubs-4"	0	0	0	0	0	0	0.308239048447926	0	0.370517401085087	0.463539849474156	0	0.0551849896828063	1.06425613394487	0.336236357623195	0.870904225778765	0	0	0	0	0	0.152511676675245	0.174397417877037	0.276356413411922	0.63307395935635	0	0	0	0.466427743227575	0.532583455827528	0	0	0	0	0.321320189618581	0.303301655160461	0.367100512727162	0.262624532556878	0.47870686975443	0.670933113129645	0	0	0	0	0.149164677804296	0.585547905540184	0.649493962228458	0.225219257571342	0.599462745652481	0.589470052045892	0.86244411915971	0.591715976331361	0.391129611023396	0.11936022917164	0.53184416965829	0.19112973794501	0.532383315987511	0	0.707675557974959	0.420128839510783	0	0	0	1.59293513434518	0.636413340623291	0	2.18787822362908	1.51051234945907	0.555291131207362	0.485271581815086	0.208727919291871	0.261649159259687	0	0	0.678481975840969	0.521026020471082	0.0814014066163063	0.0774708739310509	0	0	0	0.402591223511327	0.114182900245666	0.148276288150253	0	0	0	0	0	0	0.299451006488105	0.261916294422618	0.101775077079654	0.207572235137828	0	0	0.131471237566046	0	0	0.233868395875412	0.362728785357737	1.0085792006696	0.554446662231093	0.129569012547736	0.09441756166647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23880597014925	0	0	0	0.367759730309531	0
"MJ006-2-barcode58-umi168213bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206150868778661	0.201320286530268	1.8077369031306	1.30163396604248	0.0599659548127515	0	0	0	0	0	0	0	1.9645632576935	2.05924855491329	1.15310328922713	0	0	0	0.586714399363564	0	0	0	0	0	0	2.00166420118343	0	0	0	0	2.40973500920663	0	0	0	0.411283125751756	0.545760459230563	0	0	0	0	0	0	0	0	0	0	0.0589408777656873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47047080352687	1.1642717471252	0.398120154458646	0	0	0	0	0	0	0	0	0	0.465735196274118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi183992bins-ubs-3"	0	0.20247777892172	0	0	0	0	0	0	0	0	0.127117664732937	0.235136042996305	0	0	0	0	0	0	0	0	0.480411781527023	0.221250455515644	0	0	0	0.0799360511590727	0.135774146729716	0.0368925898598082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0487064149213535	0.182055830454673	0	0	0	0.7119146537506	0.321487151448879	0	0	0	0	0	0.135286614355842	0.138520143137481	0.140551323902793	0.213527807890674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331392168849136	0	0	0	0	0.046064987066369	0.043261231281198	0.749110692613517	0.293856730982479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi187195bins-ubs-3"	0	0.233364219774186	0	0.800333788499469	2.5257939166555	0	0	0	0.389043271139341	0.595623785077007	0	0	0	0.137801785911145	0.0908769626899581	0	0	0.201207243460765	0.698616043277687	2.95496174981144	3.24849871318273	3.79509604872716	0.915430619426992	0.829493087557604	0	0	0	0	0.0596493470526832	2.35221293717115	3.97632544181394	0	0	0	0	0	0	0	0	0	0	0	0	0.605182407091715	0	0	0	0	2.1364695057078	1.92665268821458	0	0	0	0	0	0	0	0	0	0	0	0	1.85807636902649	1.9114270092947	0	0	0	0.602887513882278	0.489528350076622	0.803989022457578	1.39289699488245	0	0	0.149012396563203	0.126402762362807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414584883597321	0.309484193011647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi74372bins-ubs-7"	1.2105282641691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299829774063757	0.202150716905635	0	0	0	0	0	0	0	0	0	0.111637531993683	0.143941376602984	0.207361327112494	0.0724514149335152	0	0	0	0	0	0	0	0	0	0.0299162345432788	0	0	1.5116097865046	0	0	0	0	0	0.505229754274619	0.417714598141061	0	0	0	0.460098365857528	0.119189511323004	0	0	0.770765324628219	0.167537203114221	0	0	0	0	0	0.0238597049349823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11842333738496	0	0	0	0	0	0	0	0	0	0	0	0	0.609649378682691	0.856131277490454	0	0	0	0	0.046219316292309	0	0	0	0	0	0.0337522584231739	0	0	0	0	0.0766644783510969	0.02374911664871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode59-umi178615bins-ubs-3"	0.0962499537259838	0.80304746216411	0.680512310210895	0	0	0	0	0	0	0	0	0.100772589855559	0	0	0	0	0	0	0	0	0.0743494423791822	0.0780883960643448	0	0	0	0	0	0.237166649098767	0.745616838158539	0	0	2.43301663901875	0.802940212556768	0.10710672987286	0.129986423640198	0	0	0	0	0	0.100746065457714	0	0	0.301170587566769	0.875104562125989	0.942712110224801	0.392146472006571	0.285593100523116	0	0	0	0	0.559287930975685	0	0	0	0.105189340813464	0	0	0	0	0	0	0	0	1.13583465226701	1.04919371300265	0	0	0	0.0692600715687406	0	0	0	0	1.20799687418599	0.715115759363547	0.725012946659762	0	0.54788961038961	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151217785785528	0.210138248847926	0.228214223699551	0	0	0.173629566634776	0	0	0	5.51350245499182	7.68322908060899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode59-umi224357bins-ubs-3"	0	0	0	0	0	0	0	0	0.656345110493582	0.436126202462244	0	0	0	0	0	0.149160969546302	0.380372765310004	0.190976366674624	0	0	0	0	0	0	0	0	0.847417950278571	0	0	0	0	0	0	0.456195330939961	0.366850573384558	0	0	0	0	0	0.100746065457714	0.0915990578382622	0	0.751505852937834	0	0	0	0.104623215043122	0.451447795957098	0.249238438105788	0	0.340892780249749	0.757084882174402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694113914009202	0.723650604461093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112764177367138	0	0	0	0	0	0	0	0	0	0.0514783951610309	0.0626728110599078	0	0	0	0	0	0	0	0.300054555373704	0.829104213383689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi101159bins-ubs-5"	0.0444230555658387	0	0.0738291657304272	0	0	0	0	0	0	0	0	0	0	0.0578767500826811	0.0580602817185843	0.232028174849803	0.321853878339234	0.190976366674624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39479611033094	0.418492860172487	0	0	0	0	0	0	0	0	0.0272713105812685	0.283643239836117	0.233404910839324	0	0	0.173385348938015	0	0	0	0	0	0	0	0	0	0.308306129851288	0.197102591899083	0	0	0	0.0446947349602217	0	0	0	0.150056728763313	0.117642988131899	0.0741381440751266	0	0.072414380644062	0	0	0	0	0	0	0	0	0.209130980341688	0.247004608294931	0	0	0	0	0	0.740740740740741	0.443557329784875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi117152bins-ubs-4"	0	0	0	0	0	0.0676642810670137	0	0	0.156146619028715	0.0548272940238249	0	0	0	0.184654393120935	0.131266723885495	0	0	0	0	0	0	0	0	0	0	0	0	0.461157373247602	0.342983745552928	0	0	0.85205851304479	0.559483121869001	0.505781779955174	0.554608740864843	0.245744971329753	0.191259170449031	0.447622008082064	0.41804293971924	0	0	0	0	0	0	0	0.182825044381442	0	0	0	0	0	0	0.0365642866640074	0.297057062589232	0	0	1.68180385640203	0.373447857342919	0	0	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0.0850780498631353	0	0.361201298701299	0	0	0	0	0	0	0.265084574602373	0.19471488178025	0	0	0	0	0	0	0	0	0.970793685715857	0.212451257227377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi117453bins-ubs-3"	0.2295191204235	0	0.26321702564761	0	0	0	0	0	0	0	0	0	0	0.7579098225113	0.239814207098501	0	0	0.344439518466733	0	0	0	0	0	0	0.222701149425287	1.10017249358408	0.381572170981788	0.295140718878465	0.438848767601883	0	0	0	0	0.0555368228970387	0	0	0	0.963630711843332	1.15606936416185	0	0	0	0	0.635015342652574	0	0	0	0	1.15306093107514	1.28971001305535	0	0	0	0.202765589682223	0.0921107170819325	0	1.57784011220196	0.681889808898949	0.784240500420129	0.325922477010825	0.305399635217102	0	0	0	0	0.656363467088725	0	0	0	0	0	0	0	0.361434323578834	0.231224565297817	0	0	0.388399792853444	0	0.535714285714286	0	0	0	0	0	0	0	0	0	0.673764764598237	0.880828086037709	0	0	0	0	0	0	0	0	0	0.351537978656623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi141800bins-ubs-3"	0.288749861177951	0	0	0	0	0	0	0	0.410215694058489	1.14888102477197	0.0369796842859454	0.122366716253179	0	0.45474589350678	0.343312970162064	0	0	0	0	0	0	0	0	0	0	0.395473095208044	0.290275761973875	0	0.168296372041499	0.234060662333643	0.273007669223074	0	0	0	0	0	0	0	0	0	0	0	0	0.0312535515399477	0.1372713038629	0.431945013715042	0.238467449193185	0.214901739007493	0.96615579262156	1.18684970526566	0.0878328402366864	0	0	0	0	0.0840605235769754	0	0	0	0.104760796182051	0.0353471800019794	0.298608100948803	0	0	0.146268184693232	0	0	0	0	0.208727919291871	0.300126976797876	0	0	0.110966678291747	0	0	0	1.07272323740475	0	1.25	0.585587234198294	0.608975467976887	0.0453066436014663	0	0	0	0	0	0	0	0	0.0389140000598677	0.210339864939666	0.202696180946559	0.103225806451613	0.0893012179693895	0	0	0	0.133111480865225	1.10901862314292	0.332667997338656	0	0	0.153734164837791	0.160294687451898	0.581699564699464	0.220566081711775	0	0	0	0	0.0933361852723278	0.605871978420998	0.525885635374686	0.127456728440694	0.182856479432274	0.17429876060013	0	0	0	0.273723626728565	0	0.15830992003458	0.166650034926654	0.0806298824037398	0	0.0706963591375044	0	0	0.198681168108247	0.124560008452286	0	0	0	0	0	0	0.0532588743245689	0.128573632690846	0.105413632810893	0.0784130532708253	0.0633060733544737	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode61-umi157398bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736620238586732	0.290865856700796	0.188147801787961	0.696943340666587	0.466133831165043	0.134129247426168	1.00457497520555	0	0.12250374316993	0.576131687242798	0.424428599611081	0.149124372275612	0.246711123043545	1.4382257012394	0.311724565756824	0.0620962252659987	0	0	0.0603305841783043	2.07153663280743	1.09320427103084	0.640192454276688	3.10244557976807	0.270803002797898	0.274492508037466	0	0.289457908709429	0.360890381631847	0	0	0	0	0	0.0838008748573602	0.560510871532356	0	0	0.184632153800809	0.136395812591002	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi172675bins-ubs-3"	0.196201828749121	0.19561412539895	0.189387859917183	0	0.0468980302827281	0.788549121665582	0	0.738401523243394	0.439327775572317	0.284105069032547	0.0462246053574318	0.616632276020922	0	0	0	0	0	0.071616137502984	0	0	0.16776284434277	0.0728825029933885	0.386467171880735	0.586235551862204	0.100574712643678	0.180907905254744	0.0983192097008287	0.0922314746495204	0.0639100146993034	0.0406220984215413	0.0666888962987662	0.233750565525562	0	0.662474958843247	0.66437505416101	0.339795515912745	0.236933002198053	0.47870686975443	0.376754748142031	0.0749517137997636	0.193323531013451	0.0850562679926721	0.110160705028512	0.32958290714854	0.398944726851554	0.315288331178863	0.22786889589571	0.715396578538103	0.552089024355177	0.945523598528306	0.517751479289941	0.394717956078657	1.87907103638782	0.335726632096796	0.122046700133561	0.308221919782243	0.455820476858345	0.209151075838753	0	1.31532999650797	0.445374468024941	0.0577951163126716	0	0	0.0395319418089817	0	0	0	0	0.838777009006223	0.515602755011736	0.222161770039898	0.285798758253671	0.580197203639707	0.24047354790973	0.0781453503516541	0.0387354369655255	0.591847303395724	0.0238597049349823	0.876623376623377	0.289133696885408	0.131483339676828	0.0576630009473207	0	0.0425966944965071	0	0	0	0	0.457494593245716	0.635057316613745	0.128715538659562	0	0.0321739969756443	0.0221198156682028	0.262942475132091	0	0.223208282909775	0	0	0.238543628374137	0.194056331780883	0	0.687477870883984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi173006bins-ubs-3"	0.244326805612113	0	0	0.257927476862388	1.12555272678548	0.111906310995446	0	0.111456833697116	2.28132856953818	0.80745651198724	0.29121501375182	0.335908632851864	0	0	0	0	0	0.436517409541998	0.1045434934121	0.848507703911217	1.02373462968258	0.51017752095372	0.431806895956128	0.679912366850495	0.488505747126437	0.122007657032269	0.114705744650967	0.0579740697796985	0.345114079376238	0.390745899102445	0.181310436812271	1.34972100738953	0.451800177910951	0	0	0.27304996814417	0.111329964888242	0.37923531240286	0.345788604459125	0	0	0	0	0.244345948403228	0.885828882740278	1.03729860957846	0	0	0.638352934410674	0.882224947580805	0.106323964497041	0	0	0	0	0	0	0	0	0.147441120552516	0.0735221344041172	0	0	0	0	0	0	0.420434713628431	0.446960667461263	0.49476247535851	0.765708569009966	1.35110627493653	2.42764692355704	0.209251450493009	0.302133431989148	0.641443084136494	0.393313667649951	0	0	0	0	0.110722812359434	0	0	0	0	0	0	0	1.4223922808185	0.545359955510109	1.6164276947945	0	0	0	0.5655743804728	0.05500247511138	0.223208282909775	0	0	0	0	2.1651663938898	2.94169715567095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
