"X"	"SRR10022105"	"SRR10022106"	"SRR10022107"	"SRR10022108"	"SRR10022130"	"SRR10022131"	"SRR10022132"	"SRR10022136"	"SRR10022137"	"SRR10022138"	"SRR10022139"	"SRR10022141"	"SRR10022154"	"SRR10022155"	"SRR10022159"	"SRR10022164"	"SRR10022166"	"SRR10022179"	"SRR10022184"	"SRR10022185"	"SRR10022186"	"SRR10022187"	"SRR10022226"	"SRR10022227"	"SRR10022228"	"SRR10022247"	"SRR10022248"	"SRR10022249"	"SRR10022250"	"SRR10022260"	"SRR10022261"	"SRR10022263"	"SRR10022264"	"SRR10022265"	"SRR10022266"	"SRR10022280"	"SRR10022281"	"SRR10022282"	"SRR10022283"	"SRR10022092"	"SRR10022093"	"SRR10022109"	"SRR10022111"	"SRR10022112"	"SRR10022113"	"SRR10022114"	"SRR10022151"	"SRR10022152"	"SRR10022153"	"SRR10022156"	"SRR10022176"	"SRR10022190"	"SRR10022191"	"SRR10022192"	"SRR10022193"	"SRR10022195"	"SRR10022196"	"SRR10022197"	"SRR10022198"	"SRR10022202"	"SRR10022213"	"SRR10022215"	"SRR10022216"	"SRR10022217"	"SRR10022218"	"SRR10022224"	"SRR10022246"	"SRR10022252"	"SRR10022253"	"SRR10022254"	"SRR10022255"	"SRR10022274"	"SRR10022275"	"SRR10022276"	"SRR10022277"	"SRR10022278"	"SRR10022289"	"SRR10022291"	"SRR10022116"	"SRR10022117"	"SRR10022118"	"SRR10022119"	"SRR10022133"	"SRR10022134"	"SRR10022135"	"SRR10022142"	"SRR10022143"	"SRR10022144"	"SRR10022145"	"SRR10022146"	"SRR10022147"	"SRR10022148"	"SRR10022149"	"SRR10022150"	"SRR10022161"	"SRR10022169"	"SRR10022171"	"SRR10022172"	"SRR10022174"	"SRR10022177"	"SRR10022188"	"SRR10022209"	"SRR10022210"	"SRR10022211"	"SRR10022212"	"SRR10022220"	"SRR10022221"	"SRR10022222"	"SRR10022223"	"SRR10022236"	"SRR10022241"	"SRR10022242"	"SRR10022243"	"SRR10022244"	"SRR10022285"	"SRR10022286"	"SRR10022287"	"SRR10022288"
"GB-GCA-900767615.1-CAAFZU010000193.1"	3.05664511113467	0.155299131408346	0.263242013425343	4.40923325797955	1.33973891534051	0.474335737148587	1.04463437796771	0.283456450781653	0.121646544845718	0.0796310428348651	0.132485844518398	0.194508526710997	0.223987438230268	0.281905861200209	1.92312150789419	0.111387042582719	0.195732037821452	2.08848146671981	0.909116260910789	1.08137998832601	1.11376534850813	0.806319884769018	0.610653515453536	2.62943666558124	0.416766648564681	0.305497471489374	0.237661616357319	0.0927173424891709	0.130803306707594	0.443392277911478	0.372565253387947	2.34958849683095	0.143666413595748	0.303466474751109	0.371969023740003	0.137094428980931	0.391787417941471	0.0916838260712729	0.046371947180144	0.565286230270645	2.19188857340189	1.21272623075074	1.39743328580159	0.954789308250419	0.633073101490419	1.08126743347855	0.161868117288046	1.43397288926431	0.431404737816634	0.302880332574483	0.757527666687827	0.0717920564201102	0.369337218906325	0.165215615660213	0.089472525052307	0.46539468761691	1.92751793576993	0.253674550473775	3.17248012503569	0.140439451041741	0.231793031254673	0.750384992300154	0.201044921374789	0.193917295102345	0.983161325366648	0.219175452349337	0.242555353426094	0.45503033535569	1.965368701468	1.49528529148599	0.727198157554343	0.645885254243923	1.19501844786118	1.07525503665351	0.291354952275452	0.138105459325446	0.745603666187783	0.723714682723483	0.0564324719082474	0.0528092642537862	0.988481853085294	0	0.779051143696839	0.374279878175569	0.161804817160557	0.124133650563774	0.171443435489974	0.151986896663666	1.18979224967105	2.85472257518001	2.48016110858047	0.472588409147439	0.757663869734984	1.15620114643043	1.59123007599704	0.0604158184373317	1.4808831448573	1.41024586793849	0.354442344045369	0.755457625863314	1.21632063009397	0.0826612689564545	0.38681204569055	0.605484981598005	0.41115337226121	0.375927973463908	0.367515238436716	1.08412729594342	0.311548438028646	0.065570996467627	4.13544406398359	1.65013143390147	5.08443124884023	1.6814828332334	0.403960013987869	0.354067587102721	0.287674264217747	0.81010132205685
"GB-GCA-905205225.1-CAJLCQ010000084.1"	0	0	0	0	0.722057793219806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227279065227697	0.102915425025345	0.101943003210444	0.0326685772834593	0	0	0	0.137918761400543	0.316451608736648	0.0767815492488447	0.352296906065785	0	0	0.22467127045691	0.223091747941365	0.268681780016793	0.260251364732766	0	0	0	0	0.0519519073771708	0.120865628117566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22057723941977	0.0965980680386392	0	0	0.103204780010864	0	0	0.83338889259284	0.253641670917644	0.142817812650561	0.107265671830142	0	0	0	0	0.79868217441222	0	0.0602130616025938	0	0	0	0	0.356093237338475	0.209156402509877	0	0.0853418847625944	0.0685773741959894	0.0723044459856276	0	0	0	0.207763325383704	0	0	0	0.0512221069359986	0	1.02787599703972	0.0759519308668647	0	1.11412975748361	0.995114507052702	0.832035306334372	0.456422230137059	0.0977661113194407	0	0	0	0	0	0	0	0	0	0.859771611860748	0.569860258532191	0.0504044650979814	0
"GB-GCA-905212165.1-CAJMDO010000177.1"	0	0	0	0	0.0357454353079112	0	0	0.58194468304415	2.69976847915658	1.86967052656027	0	0	4.24652473098416	1.57489927969723	0	1.5356803739683	0	0.478278198485452	0	0	0	0	0	0	1.35512307245425	0	0.0800816315986619	0	0.0959224249189019	0	0	0	0	0	0	0	0.0134583464178368	0	0	0	0.0220627733865398	0.120163422254266	0.152780607048279	0.626285066055349	0.374733853797019	0.391763562854546	2.85259387024015	2.6346486464744	2.64569454253918	0.201920221716322	1.52140333058253	0	0	0	0	0	0	0	0	0.0657754390954988	1.73470913713175	0.470390592188156	1.65061722071403	1.45686583243557	0.738728951656708	0.0591933703425216	0.0491666256944786	0.153343556237082	0.605055829507453	0.270149356459495	0.127772344385904	0.00652409347721134	0	0.0102527297893064	0	0	0.296422920947826	0	0	0	0	0	0.95010029700353	1.53748302897611	0.637973279090195	0	0	0	0	0	0	1.50701567003672	0.895571986375343	0.545531526836894	0.0363171699509046	0	0	0.476934462626429	1.40089116932217	1.57572166571	1.38830039131627	0	0	0	0	0	0	0	0	0.0571102227298686	0	0	0	0	0.731951428330259	0.0230458192788754	0.258169211477466	0.0308836281136042
"GB-GCA-905212915.1-CAJMGJ010000030.1"	0	0	0	0	0	0	0	0.234066311630304	0.511438699297589	0.540827499253459	0	0	0	0	0	0.527718939449273	0	0	0	0	0	0	0	0	0	0	0	0	0.127315218528724	0	0	0	0	0	0	0	0	0	0	0.0581366582554055	0.037410789655437	0	0	0	0	0	0	0.136760387755923	0.309237024452631	0	0.236991895723566	0	0	0	0	0	0	0	0	0.0977743013581739	0.643038731867803	0	0	0	0	0	0.195027615254765	0	0	0	0	0	0	0	0	0	0	0.094951366373321	0	0	0	0	0	0	0	0.0982724733629875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631399633380858	2.48249046633932	0	0	0	0	0	0	0	0	0.327854982338135	0.241509933336642	0.496904943610616	0.638646625842766	1.02062097552074	0.241170157604698	0	0.061468859875587	0
"GB-GCA-910574205.1-CAJSYJ010000007.1"	0	0	0	0	0.677733453437996	2.04195750260306	3.86841168091168	1.02216114069747	1.07781454788034	1.1563091011646	0	0	0	0	2.67660491966708	1.60689504053758	0	0	0.280264368777713	0.130564345181408	0.270833650320284	0.246499264957011	0	0	0	0	0	0	0.0366249258781262	0	0	0.0543940970579888	0.0490568241546458	0	0.0253903770470992	0.137094428980931	0.104676027694286	0.0586175281439286	0.337852758026763	0	0	0	0.122224485638623	0.198520549240186	0.127750177430802	0.175510076158837	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168882884164119	0.151413189771198	0.191796164076718	0.193361675971931	0.038120493909008	0.0814774579033134	0.286367926792199	0.340888604815052	0.188345889725982	0.107691435696877	0.039576020373047	0.0220841089062056	0	0	0	0	0.470889698663871	0	0	0.179256087237962	0	0.256665888891246	0.0726282342260554	0	0	0	0.0698251784421227	0.0271944759742717	0.0236096150157152	0	0	0	0.478440897186416	0.716125280385478	0.545531526836894	0	0.0696095299386648	0	0	0.371320550904672	0.153683781731998	0.157024999376885	0	0	0	0	0	0	0	0	0.35112211011697	0	0	0	0	0.256846217849003	0.0618046971569839	0.0295050527402818	0.0178174777578486
"JF750939"	0	0	0	0	0.0900784969759362	0.142686359955266	0.178062678062678	0.0493901391513486	0.0863298060195419	0.131059424665716	0.0504707979117707	0.0980081723737579	0.0738927631275112	0.116535887504023	0.136786219368001	0.127821196406398	0.0391464075642904	0.020497637077948	0	0	0	0	0.392470758346459	0.0674512722705494	0.0340990894280193	0	0	0	0	0.1726483206027	0.159048324545732	0	0.0327045494364305	0	0	0.0304654286624292	0	0	0.046371947180144	0	0	0.0591573771097924	0	0.0945335948762792	0	0	0.0703197558710362	0.14882748079321	0.0820814324164392	0.0514698604374938	0.0909879599652976	0.14358411284022	0.172980722778912	0.189348233677997	0.100484528135668	0	0	0	0	0.083552584796985	0.0691640496485719	0.0685986280274394	0	0	0	0.0591933703425216	0.126194339282495	0	0	0	0	0	0	0	0	0.0682207690643771	0.0927458218916511	0	0.0597520290793208	0	0	0	0	0.077057621977323	0.046229947760159	0.033619530361022	0.0650302686341279	0.0723044459856276	0.0518912507644693	0.0352957786248765	0.0335642875979957	0.0468199043118206	0.0348924150535848	0	0.0470778128993207	0.0853701782266644	0.0643211870998624	0.0883973357454157	0.0421955171482582	0.0925805914048179	0.122130555070911	0	0	0	0	0.0947717580161112	0	0.0822610745506335	0	0.122681219197496	0	0	0	0	0	0	0	0
"MG963286"	0	0	0	0	0.067201418378873	0	0	0.122401649201168	0.0915619154752717	0.149308205315372	0	0	0	0	0	0.151559418596158	0	0	0	0	0	0	0	0	0	0	0	0	0.0436011022358645	0	0	0	0	0	0	0	0	0	0	0.0432932561476424	0.00479625508403039	0	0	0	0	0	0	0	0	0.114817380975948	0	0	0	0	0	0	0	0	0	0	0	0.447991040179196	0.847718076115351	0	0.0814774579033134	0	0	0	0	0	0	0	0	0	0	0.357743057288807	0.0963829129462256	0.27211672070403	0	0	0	0	0.138394314948141	0.320461856477121	0.221903749248763	0	0.124148694665153	0.0531216337853591	0	0	0	0	0	0	0.212522698231219	0.218022301317328	0	0.333031823040868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ005-barcode33-umi70860bins-ubs-3"	0	0	0	0	0.178727176539556	0	0	0.0601271259233809	0.0876378333834744	0.101197783602641	0	0	0.125848612201543	0.105437231551259	0.0231841049776273	0.0894748374844789	0	0.109320731082389	0.315123121113249	0.368652268747504	0.541667300640567	0.256893812274475	0.0684241782643497	0.129087779690189	0.106086055998282	0.0593198973765775	0.16662145929399	0.102858301823924	0.266838745683491	0.0797844511876112	0.119830929452264	2.736259578091	0.796589382701629	0.58414297709008	0.766789386822394	0	0	0	0	0.0804017614170501	0.0393292916890492	0.199656147745549	0.138521083723773	0.0543568170538605	0.0823278921220724	0.0501457360453819	0.306487992569988	0.287599050722014	0.167980605875503	0.271206572305256	0.135423940413466	0	0	0	0	0	0	0	0	0	0.0691640496485719	0.0797984040319194	0.115248681042873	0.296676887378802	0.203693644758284	0	0	0.171678111874125	0.133197302046137	0.115286668043224	0.227150834463829	0	0	0	0	0.108154877784988	0.189128734837877	0	0	0	0	0	0.124399384223048	0.123536822535073	0.332855623873145	0.0245681183407469	0.0555713204691638	0.100340863816789	0	0	0	0	0	0	0.134508036855202	0.0341480712906658	0	0.187073431461229	0	0	0	0	0	0	0	0.229031748538935	0.116529221943349	0.0773499656222375	0.114187436562535	0	0.256397531966983	0.440939540405325	0.394321766561514	0.243749837065617	0.0916446598897852	0.0775177557562171	0.204076614786949	0.0748334065829641
"MJ005-barcode57-umi78360bins-ubs-3"	0	0	0	0	0.145841376056278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241341860745746	0.11262336075744	0	0.0275079878964853	0	0	0	0	0	0	0	0	0	0.171975474801854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183472636631517	0.149654101369476	0.129462252163698	0.0702298564677308	0.179446705989865	0.122133923918708	0	0	0.130138215760187	0	0.162030785849311	0.161090229044383	0.162009919992024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ005-barcode65-umi112088bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0650852339606442	0.0493472701987349	0.192385733395458	0.167822285032902	0.20533372915739	0.32038983961323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65506921062477	0.426455645533762	0.393941654853391	0.321606227739289	0	0	0	0	0	0	0	0	0	0	0	0	3.28292383773275	0.149849520859305	1.16496642230994	3.70263585183387	0	0	0.136637332098194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode26-umi204238bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45037508017513	1.60056526681208	0.32408745796753	1.93338580104836	0	0	0	0.126054781925227	0.0917063845726612	0.0202819186695061	0.0470891904147337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0955287249568794	0.122682112545754	0.0591749861606887	0	0.0804079646204956	0	0	0	0	0	0	0	0	0	0	0.148397032059359	0.29196332530861	0.125963371177592	0.215915263443781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127272341598965	0	0	0	0	0	0	0	0	0	0	0.15655405504265	0.0797540915510509	0.390828556539865	0	0	0	0	0.428706454226303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241170157604698	0.0157130585992332	0.0344225615303287	0.0201931414588951
"MJ006-1-barcode28-umi106569bins-ubs-4"	0.127212975723524	0.144464308286834	0.408025120809281	0.632556981977311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118314754219585	0	0	0	0	0	0	0	0.146491141245175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105475640582662	0	0.648973426944845	0.424360159182211	0.553634685955497	0.581025873808443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349075975359343	0.27787737540337	0.411305372753168	0.246701251832638	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode28-umi157746bins-ubs-3"	0	0	0	0	4.3123293155464	9.93212756931858	3.6502849002849	2.36643188455592	1.12097945089011	1.43999469126381	0.876930113717017	1.1534807979373	1.14302867962869	0.720302771334391	0.955185125078246	1.86618946753342	1.28580892538092	3.29100950862609	0.214729914386904	0.092163067186876	0	0.053457671918388	1.89134756900514	1.25133739591571	2.37178110910446	0.258041553588112	0.0684568786246626	0.0738841322960581	0.205797202553281	1.70555613686303	3.89450520719857	0	0	0	0	0.229875507180148	0.64001914075935	0.279560518840275	0.656935918385373	0.347582999356786	0.37410789655437	1.98177213317805	1.1509472397637	1.60943445276865	1.97303051809794	0.918293791331056	0.928751492636327	0.955311532118579	0.477217630328135	1.33425715134119	1.62297128589263	0	0	0	0	0	0	0	0	3.07722392092726	0.637430835950351	0.463390732185356	0.832351585309635	2.26402585563935	2.07767517653449	2.13736061561105	2.81724765229362	3.42522834855657	2.48257099132801	2.71009704728474	2.99712906584219	0	0	0.0217870508022761	0	0.0599011630809165	2.4441251886741	0.794349235757295	0.780095935202244	0.230097508534354	1.1348450459241	0.935088515660463	0	0	0	0.115082238543498	0.331063185773742	0.252327760480456	3.66203969680683	2.47635182832133	1.66862458344322	4.24305382825874	3.01071695605217	6.0073606044815	0	0.26267747146666	1.14581463531383	0	7.43991358358088	0.459199733367897	0.309065078138631	0.503385932747639	0.521806853582555	0.167530702969383	0.282584239567151	1.54951824356342	1.10254571531015	1.20076613299283	3.23531070260517	2.63764621274616	0.239855755711048	0.184855422708386	0.394321766561514	0.413201595453479	1.02376731903194	1.63415809432025	2.02724299869686	0.679439818499293
"MJ006-1-barcode28-umi74131bins-ubs-5"	0	0	0	0	0.697750897210426	0.156183718329413	0.118708452041785	0.635629616904312	0.358399497717492	0.243870068681774	0.982603346844787	1.01023808446797	0.668498591419203	0.256378952508851	0	0.376159520853115	3.60548451207516	0.580766383875192	1.11826877492401	1.2380572025437	0.922051640978044	1.39138440520915	1.21485191975006	1.95724984881611	0.132607569997853	0.268422535629013	0.490822903346637	0.105755718776711	0.0889462485611636	0.880244846709218	2.29748572922567	0.474174628701164	0.225427787186825	0.659709727719803	0.152342262282595	0	0	0.0180361625058242	0	0.565286230270645	0.478666257386233	1.83757602647293	1.98411081686698	1.74650816533926	2.64868701206529	5.14620616165732	2.23298394586706	2.75330839467439	1.92414148548304	3.81866772245868	5.86131742102033	5.4540847568572	6.60443516339666	7.14511128849617	6.88525492787138	0	0	0	0.0270509911182579	3.44165540780772	5.13309406310752	2.27215455690886	3.55862316242381	4.51147758349217	3.74524714828897	0.975890700241573	0.693249422292148	0.283352223481565	0.684407413705152	0.696882097873219	1.16888033567846	0.357520322551182	0.0793320992784557	0.733070179935408	0.72080001213979	0.0732125326544535	2.85511647784102	0.158638258452987	0.600839847964282	0.392297391599555	0.307574825530832	0.553790285973672	2.97781025983921	6.14993211590445	11.918080532569	0.289645184648805	0.166713961407491	0.132804084463398	0	0	0	4.34986173497008	5.61934036720113	6.83949973944763	8.69459950232026	0.048595332221332	0	1.4698626757668	6.29725897920605	3.21069490991908	3.70130355674086	0.733353822023929	0.0674974039460021	0.0791483636075824	0	0.0157952930026852	0.00896378630333453	0	0.0211458215856547	0.596484548511961	1.63267331646072	0.808954464512847	1.1211109049298	0.921556870617065	0.35572598246693	1.65615637635918	1.69162302377616	3.14537874018554
"MJ006-1-barcode31-umi144759bins-ubs-3"	0	0	0	0	0.0343156178955947	0	0.0341286799620133	0.0386531523793163	0.0156963283671894	0.0248847008858954	0.134063056953141	0.108562898629393	0.0889022306377869	0.0488340861921621	0	0.0200861880067197	0.115431714612651	0.0649091840801685	0.0515909534565939	0.0399373291143129	0.0456461208404972	0.031183641952393	0	0	0.0328361601899446	0.266939538194599	0.0464990118959972	0.0869225085835977	0.132547350797028	0	0	0	0	0	0	0	0	0	0	0.0952451635248132	0.135254393369657	0.0610060451444734	0	0	0	0	0.139312723895449	0.16491693817626	0.099261267108252	0.0613679105216272	0.0909879599652976	0.122468802128423	0.0857111689445059	0.102099537767547	0.0646955181147451	0	0	0	0	0.0533314371044585	0	0.0419991600167997	0.0512216360190545	0.0580094472528383	0.0502444323737099	0.0287967747612267	0.113083239097301	0.0483365557703847	0.0368418069489316	0.079152040746094	0.036281036060195	0	0	0	0	0.0465897935073795	0.0436450926548946	0.150532654006484	0.0564324719082474	0.0245185869749722	0.0381817024796895	0	0.0326548383585501	0.0281321477060068	0.0416069529841431	0.0517223544015724	0.0981365872115021	0.0678776431701811	0.0741303582349562	0.0508259212198221	0.0323655630409245	0	0	0	0.0255565270024884	0.0814300161546645	0.0373960390115479	0.0637283118164625	0	0	0	0	0	0	0	0	0	0	0	0.0423038686887916	0	0.0288306622572713	0.0247417579018989	0	0	0	0	0.0237566370104648
"MJ006-1-barcode34-umi186907bins-ubs-3"	0	0	0	0	0	0	0	9.98539769799004	4.57809577376359	12.5053916851919	0	0	0	0	0	10.6182893871887	0	0	6.13514041105441	6.3054898467021	5.06367633857249	5.67987764132872	3.67037620387823	4.87393589803228	0	0	0.675527311711293	0	0	10.9278539290572	8.07442590091071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281760172370929	0.0176534492123846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113514438103531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10895485568621	0	0	0	0	0	0	0	0	0	0	0.0211458215856547	0	0.593849767588044	2.76943949800729	1.72728397352632	0.0195521259678302	3.01583282084675	1.04334709098908	0	0
"MJ006-1-barcode37-umi144579bins-ubs-3"	0	0	0	0	0	0	0	0.337141384641814	0.241985062327504	0.220644347854939	0	0	0.120075740082206	0	0	0.233730187714557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255971331210904	0.0737499385417179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643943312299576	0.157255013242527	0.410217060898051	0	0	0	0.282382547880668	0.207692946747528	0.244267847837415	0	0.101130826514664	0	0	0.192411558196057	0	0	0	0	0	0	0	0	0	0	0.395541172240201	0	0	0	0	0.213435589480158	0.0199032075590287	0	0
"MJ006-1-barcode37-umi239670bins-ubs-3"	0.143114597688964	0.16974556223703	0.0902544046029746	0	0	0.071343179977633	0	0	0	0	0.141949119126855	0	0	0	0	0	0.0451689318049505	0	0.0669288044842299	0	0.0562968823699466	0.0519727365873216	0	0	0	0.129020776794056	0.0645819609666628	0.0695380068668782	0.197076982106108	0	0	0.256598240469208	0.0712491969865094	0.262684418855703	0.0787101688460074	0	0	0	0.0264982555315108	0	0	0.244024180577894	0	0	0	0	0	0	0	0.126695041076908	0	0	0	0	0	0	0	0	0	0.0675531536656474	0	0	0	0.0928151156045413	0.0692558392178164	0.0655926536227942	0.0786666011111657	0.0683378891926128	0.128946324321261	0.0963590061256797	0.13565952613812	0	0	0	0	0	0.114568368219098	0	0.307059038324288	0.205578921559382	0.260908300277878	0.626418520199728	0	0	0	0	0	0	0.437369113586241	0.213186502894254	0.164225264318765	0.380411722533542	0.14455429093628	0.130276185513288	0	0	0.103213067671872	0	0.241358358088037	0	0	0	0	0	0	0	0	0	0	0.0592254161643082	0	0	0	0	0.197759529235852	0.333116842303744	0.208994123576996	0.283891812275054
"MJ006-1-barcode38-umi152054bins-ubs-3"	0	0	0	0	0.0371752527202276	0.50325864795033	0	0.20615014602302	0.466965768923886	0.0331796011811938	0	0	0.0184731907818778	0	0.0637562886884752	0.261120444087357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0301677325932183	0	0	0.035971984172327	0	0	0	0	0	0	0	0	0	1.4374906535068	0	0.115248681042873	0.0248611916797879	0	0	0	0.321688112540836	0.111942413421754	0.0946383095877211	0.0220841089062056	0	0	0	0	0	0	0	0	0	0	0	0.461832713928066	0.546742174981959	0.705777202471761	0	0	0	0	0	0	0	0	0	0.723653238280987	0	0	0	0	0.959134926953913	0.932180155031031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi154059bins-ubs-3"	1.27566345100534	0.740379579970024	0.641182332700299	0.53093307339735	0	0	0	0.20615014602302	0.0771736144720147	0	0	0	0.245924352283748	0.1176457530993	0	0	0	0.125263337698571	0	0	0	0	0	0	0.122504136093255	0.238762586940725	0.157579984758657	0.218754979935388	0.409850361017127	0	0	0	0	0	0	0	0	0	0	0.110088565632576	0.14676540557133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155010334022268	0.208297908518959	0.301121894142749	0.307600088336436	0	0	0	0	0	0	0.129689671144048	0	0	0	0	0	0	0	0.197838005586014	0.167896329928112	0	0	0	0	0	0	0	0	0.224589238103994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319550458826225	0.203222224550083	0.207764746379484	0.198367919037381
