"X"	"SRR21968871"	"SRR21968861"	"SRR21969109"	"SRR21969108"	"SRR21969105"	"SRR21969104"	"SRR21969100"	"SRR21969099"	"SRR21969098"	"SRR21969097"	"SRR21969092"	"SRR21969091"	"SRR21969087"	"SRR21969086"	"SRR21969085"	"SRR21969084"	"SRR21968985"	"SRR21968984"	"SRR21968980"	"SRR21968979"	"SRR21968976"	"SRR21968975"	"SRR21968969"	"SRR21968968"	"SRR21968965"	"SRR21968964"	"SRR21968963"	"SRR21968962"	"SRR21968972"	"SRR21968958"	"SRR21968957"	"SRR21969082"	"SRR21969081"	"SRR21968961"	"SRR21969077"	"SRR21969076"	"SRR21969073"	"SRR21969072"	"SRR21969078"	"SRR21969066"	"SRR21969065"	"SRR21969064"	"SRR21969063"	"SRR21969058"	"SRR21969057"	"SRR21969067"	"SRR21969055"	"SRR21969054"	"SRR21968953"	"SRR21968952"	"SRR21968948"	"SRR21968947"	"SRR21968946"	"SRR21968945"	"SRR21968940"	"SRR21968939"	"SRR21968936"	"SRR21968935"	"SRR21968930"	"SRR21968929"	"SRR21968928"	"SRR21968927"	"SRR21968853"	"SRR21968842"	"SRR21968906"	"SRR21968895"	"SRR21969044"	"SRR21968938"	"SRR21969033"	"SRR21968802"	"SRR21968801"	"SRR21968798"	"SRR21969022"	"SRR21968797"	"SRR21968795"	"SRR21968794"	"SRR21969015"	"SRR21969014"	"SRR21969010"	"SRR21969009"	"SRR21969006"	"SRR21969005"	"SRR21969004"	"SRR21969003"	"SRR21968999"	"SRR21968998"	"SRR21968993"	"SRR21968992"	"SRR21968991"	"SRR21969000"	"SRR21968990"	"SRR21968890"	"SRR21968889"	"SRR21968884"	"SRR21968989"	"SRR21968883"	"SRR21968879"	"SRR21968878"	"SRR21968877"	"SRR21968876"	"SRR21968873"	"SRR21968882"	"SRR21968872"	"SRR21968868"	"SRR21968867"	"SRR21968862"	"SRR21968830"	"SRR21968916"	"SRR21968915"	"SRR21968914"	"SRR21968913"	"SRR21968829"	"SRR21968897"	"SRR21968896"	"SRR21968892"	"SRR21968891"	"SRR21969041"	"SRR21969040"	"SRR21969030"	"SRR21969029"	"SRR21969028"	"SRR21969027"	"SRR21968821"	"SRR21968820"	"SRR21968812"	"SRR21968811"	"SRR21968810"	"SRR21968809"	"SRR21968918"	"SRR21968910"	"SRR21968909"	"SRR21968903"	"SRR21968902"	"SRR21968901"	"SRR21968900"	"SRR21968894"	"SRR21968893"	"SRR21969043"	"SRR21969042"	"SRR21969035"	"SRR21969034"	"SRR21969026"	"SRR21969025"	"SRR21968819"	"SRR21968818"	"SRR21968805"	"SRR21968804"	"SRR21968919"	"SRR21968860"	"SRR21968859"	"SRR21968857"	"SRR21968855"	"SRR21968854"	"SRR21968852"	"SRR21968850"	"SRR21968849"	"SRR21968847"	"SRR21968845"	"SRR21968844"	"SRR21968843"	"SRR21968840"	"SRR21968839"	"SRR21968837"	"SRR21968835"	"SRR21968833"	"SRR21968832"
"MJ006-2-barcode52-umi173313bins-ubs-3"	0	0	0.260914302513597	3.91747380549455	0	0	0.0824024903863761	0	0	0	0.116867939228672	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465757019155077	0.111318097142078	0.928996329578534	0.79861650862739	0.0440827399118345	0.804867119368515	5.06242905788876	0	0	0	0	0	0	0.0209198768715818	0	0	0	0	0	0	0	0	0	0	0	0	1.28835395829802	5.65133764644169	0.0536941580756014	0.0483181564764914	0	0	0	0	0.589012440823516	8.6045874529923	0.349367748663799	6.06838105234513	0.217163396735061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13260589527923	0	0	0	0.0691957017258222	0	0.536006546644844	1.11614928496686	0	0	0	0	0	0.251348700343306	0.509976176295414	0.278622898318655	0	0	0	0	0	0	0	0	0	0.761858797573083	0.195841493395558	0	0	0	0	0.0320020079691275	0.0267563002725798	0	0	0	0.0281904716205922	0.025182415119522	0	0	0.046653691108827	0.0481401380975305	0.0618823143985585	0	0.0393497982428526	0.214663961199644	0.0727491521715349	0.02668586393933	0.0379358437935844	0	0.0705532390928506	0.072271469708091	0.115845373493063	0.0143747349658241	0.0550967253623027	0.02278488223064	0	0	0	0	0	0.150812395071565	0.0121185191169639	0.0283068716503535	0.0485370805537962	0.539276923647788	0.0292884161198457	0.06629370818592	0.0712169191052103	0.0264101112997548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode52-umi184237bins-ubs-3"	0	0	0.782742907540791	0.313253879667303	0	0	0	0	0	0	0.88624853915076	1.20877090326753	0	0	0.381332849101144	0.377368662228092	0	0	0	0	0	0	0.365862076900067	0.213951768403814	0.124639202309105	0.75650870098596	0	0	0	0.522215711281928	0.42376087779039	0	0	0	1.89680564725001	2.00126453528328	0.149117158640323	0.14942769193987	0	0	0	0	0	0	0	0	0.223432122861986	0.137292941352037	0	0	0	0	0	0	1.46588667437589	0.343118566526878	0	0	3.15424419244743	1.15807038079346	0	0	0	0	0	0	0	0	0	0.405183971398778	0.493920972644377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188216039279869	0	0	0	0	0	0	0.333088115089096	0.88222156045265	0	0	0	0	0	0	0	0	0	0	0	0.154173090545439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi132850bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0.162211721560054	0.221896587816621	0	0	0	0	0	0	0	0	0	0	0	0	0.205037337045944	0	0	1.19265106338975	0.708790515827973	0	0	0	0.388502361484942	0.269400995134288	0	0	0	0	0	0	0.470865214832254	0	0	0	0	0	1.07453907928967	1.44847818115145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108389334489486	0.161987041036717	0	0	0	0	0.0932105439767346	0	0	0	0	0	0	0	0	0	0	0	0.0856164383561644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78858746492049	0	4.56259426847662	0	1.94664744051911	3.05775764439411	0	0	0	0	0	2.2588741484403	0	0
"MJ006-2-barcode53-umi150828bins-ubs-3"	0	1.14320503280796	0	0.194433442552119	0.53430949024601	1.6991834762038	0	0	1.0583682173604	1.21473354231975	0	0	0	0	0.358634465226076	0.231812178225828	0	0	0	0	0.39075286415712	0.523570875606079	3.84500333647806	0.132068992841861	0	0.0772411286291971	2.58701430198709	2.17044924607493	0	1.44772672434594	3.9197881195611	0.0535486262717799	0.212695561752611	0	1.0537809151389	0.657008549358111	0	0	1.12549855214992	0	0	0	1.69783130348169	0.660000265593668	0.192979456237633	1.26314900088716	0	0	0.746521886664404	1.81823737929348	0	0	6.42182130584192	3.880319643189	0	0	0.145592735169282	0.149925037481259	0.19542001541341	0.60767564067442	5.24051622995698	3.34130269986588	0	0	0	0	0	0.39368630192428	0	1.35855802174885	1.17359000337724	3.03947534367512	0.419931761088823	2.7282665525928	0	0	6.56715312245351	5.78992539776853	0	0	0	0.110030524597146	0.138391403451644	0.664217071791973	0.335515548281506	0	0	0	0	0	4.57559681697613	0.860307340199444	0.308963668850506	0.323458767013611	0	0.118955986285075	1.91041737360027	2.09771640998407	0	0	0.142803141669117	0	0.232160706800374	0	0.125005208550356	0.511960455468267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi180727bins-ubs-3"	0	0	0	0	0	0.295067789280899	0	0	0	0	0	0	0	0	0.385872525876158	0.226421197336855	0	0	0.323815691727461	0.35464832963344	0	0	0.717918037690697	0	0	0	0	0	0.705323838589352	0	0	0	0	0	0	0	0.830311451519978	0.200233107199426	0	0	0	0	0.593109068682936	0.346599737062268	0.36153113320468	0	0.128409266012635	0.659603044321743	0.681483995023187	0.183351668500183	1.42736056958807	0.398671096345515	0	0	0	0	0	0	1.00737641748321	0.20172838891241	0.307652196584539	0.192431045542014	0	0	0	0	0	0	0	2.03783703262327	1.7434988179669	0	0	0	0	0	0.58893251351952	0.161748200963887	0	0	0	0	0	0.127190503109101	0.425531914893617	1.02895012207883	0	0	0	0	0	0.216609449076345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi182866bins-ubs-3"	0	0.172495433944396	0.0624724386300162	0.0504086702912901	0	0	0	0	0.155332648816576	0.0391849529780564	0	0.0123186843645099	0.049368784822625	0.0962947456562696	0	0	0.0513229927007299	0	0.33143488447399	0.0947533705127511	0.333469721767594	0.961577639245406	0	0	0	0	0	0	0.0678195998643608	0.153390093412843	0.918148568545844	0	0	0.363350314653881	0.132040018282464	0.112708579596998	0	0	0	0	0	0	0.079232127495812	0	0	0	0	0	0	0	0	0	0.143184421534937	0.0408845939416465	0.0748248418474934	0.0974287287668912	0.0542888165038002	0	0.250467907079159	0.328742559709113	0	0	0.116070091358394	0	0	0	0	0	0	0.0446894086101594	0	0	0	0	0	0	0	0	0.0606198378419338	0	0.518250624510645	0.55370199474693	0	0	0	0	2.02140782300744	0.307614360162131	2.1132484421566	0	0	0.249305214974661	0.34618820726623	0.10888710968775	0	0.115457280806102	0	0	0	0	0	0	0	0	0	0.0838555918439403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi55687bins-ubs-7"	0	0	4.22240188152286	1.11979260432794	2.15997453503706	1.93320275735762	0	0	0	0	2.81619270224646	3.28600905423301	0	0	0	0	2.86268248175183	3.19704532994777	6.08392540810301	5.25204396556392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626772123563647	4.40278249066848	0.44309986554211	0	0	0	0	0	0	0	0	0	0	0.0521444400990744	0	0	0	0.0795911528150134	0	0	0	0	0	0	1.95905326438811	0	3.8357336375303	0	0	0	0	0	0	0	0.177468588059913	0	0	0	0	0	0	0	0	0	1.33030897498774	14.2346634901727	0	0	0	0	0.0265533722782793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi70825bins-ubs-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44189852700491	0.600986024528379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381156316916488	0	0.408646969882718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25087151917342	0	2.74401057620998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45091521420605	3.89935118589997	0.130438211722452	0	0	0	0.540969259380812	0.18121563419266	0	0	0	3.89588391395178	1.17631774112348	2.84691625998146	2.15934640813873	0	0	0	0	0	0	0.628859232279544	0.36220907138481	2.43879425307601	6.3334970966539	0	0	2.13425152374059	0.103010186562893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode56-umi109969bins-ubs-4"	0	0	0.793767455534323	0.280848305908616	0	0	0	0	0.0895137298265013	0.154290752351097	0.0438254772107518	0	0.627688835601947	0.732677412602051	0	0	0	0	0	0	0.259819967266776	0.183351668500183	0.0460203870314549	0.0343379381388838	0.163998950406717	0.308964514516789	0.341728895076573	0.198196797761542	0.179721939640556	0	0	0.0535486262717799	0.163066597343669	0.460743182499251	0.99791783048093	1.34975396541771	0	0	0	0	0	0	0	0.0650704487205025	0.0732833378117595	0	0.390364168678412	0.25966273690494	0.0791765637371338	0.0702848062584036	0.437362264790642	0.115404791047386	0	0	0.649615672403238	0.402423010124116	0.0740302043233639	0.206653430041736	0	0	0.151218876287316	0	0.0561629474314812	0	0	0.0621529791994696	0.321199143468951	0	0.0572105757835806	0	0.0844309354947653	0	0	0	0.0903244454079052	0.0952864947274806	0	0	0	0	0.324372693039037	0.0780861787463619	0	0	0.196399345335516	0.715033135681898	0	0	0	0	0	0	0	0.179343474779824	0	0.0804702260163739	0	0	0.142850765590822	0.178525886253507	0.184804065689445	0	0.522361590300842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode56-umi145904bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399178832116788	0.150041838589607	1.94098935217814	0.614543288754129	0.159574468085106	0.130383408711241	0	0	0.194612087815971	0.152210459357536	0	0	1.44116649711767	0	0	2.2840548667463	1.77482629862457	2.68204974528019	0	0	0	0	0	0	0	0	0	0.179275726066691	0	0	0	0	0	0	0	0.178352858891415	4.16666666666667	7.92417766214458	0	0	0	0	0	0	0	0	0	0	0.0209450402144772	0	0	0.0110379336988116	0	0	0	0	0.0149975628960294	0	0.0758725341426404	0.0857578452547326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27085415793377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode57-umi136548bins-ubs-4"	0	0	0	0.0792136247434559	0	0	0	0	0.74243740620804	0.386951410658307	0	0	0	0	0	0	0	0	0	0	0.237315875613748	0	0	0	0	0	0	0.221514068086429	0	0.194753714108442	0.471686215159541	0	0	0	0	0.335376749044726	0	0	0	0	0	0	0	0	0	0	0	0.325324578421131	0.743694152245221	0	0	1.51425074313691	0	0	0.520372763757568	4.15131105180667	0	0	0	1.56899858042986	0	0.281843450541334	0	0	0	0	0	0	1.14012504597278	0	0	0	0.224963443440441	0	0	0	0	0	0	0	0	0	0	0.409836065573771	0	0	0	0	0	0	0	0	0	0	0.256077687984303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi133469bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143207855973813	0.0876013527278654	0	0	0	0.0113589895042937	0	0	0	0.022405294543449	0.0353134064825325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622101572220337	0.0275027502750275	0	0	0	0	0	0.0889566653958572	0.123383673872273	0	0	0	0.0391083300743058	0.0894124049993197	0	0	0	0	0	0.0367931123293719	0	0	0	0	0.0299951257920588	0.0522838537953325	0	0.215982721382289	0	0	0	0	0.0596547481451102	0	0	0	0	0	0	0	0	0	0.140915119363395	0	0	0	0	0	0.0271462504241602	0.00885112409275978	0	0	0	0	0	0	0	0	0.120589251195288	0.0159367433877839	0.00885086295913852	0.169422395130675	0	0.032721704986047	0	0	0	0	0.058562815274247	0	0.294501425124471	0.030177400001437	0.0424682549794029	0	0.00930086140285608	0.0272196377313669	0.440323815775079	0	0.0675034867503487	0	0.0654683209600325	0	0	0	0.00667839095300639	0	0	0	0	0.100613234856022	0	0	0	0.00817754069899102	0.0230847090438787	0	0	0	0.00763038418984396	0.0465321008614727	0	0.526932084309134	0	0	0	0	0.414781297134238	0	0	0.264250660626652	0.32017075773746	0.3	0	0	0.483091787439614	0.501972032986734	1.15631691648822	0.396937907570173
"MJ006-2-barcode58-umi136887bins-ubs-4"	0.292248457577585	0.0304403706960698	0	0	0.0591150925378564	0.127184391931422	0	0	0.265908432719901	0.634306426332288	0.178548240488248	0	0.514845898864518	0.63219593887377	0	0	0	0	0.499057124897617	0.119118522930316	0.611702127659574	0.0835268712056391	0	0	0.424210618385376	0.338497887227952	0	0	0	0	0	0.360423446060057	0.964219879945172	0	0.363110050276776	0.299639882343239	0.271122106618768	0	0.797683439873245	0	0	0	0.344093810838955	0	0	0.713953783110135	0.721660074991011	0.802865243993434	0.415676959619952	0.168072362791835	0.579759281234107	0.356705717782829	0.268470790378007	0.527782939973983	0.227875654717366	0	0.619386042838812	0.607804206005106	0	0	0.690913831312736	0.215756020759228	0	0	1.42007372654156	0.903289964365625	0.650963597430407	0	0.257447591026113	0.11321316847907	0.265957446808511	0	0	0	0.368523737264253	0.333502731546182	0.151863100970442	0.0924275434079356	0	0	0.462324298124604	0.156172357492724	0	0	0	0	0	0	0	0	0.331564986737401	0.320827202877227	0.152620607504467	0	0	0	0.132337970817781	0.199150292087095	0	0	0.294006468142299	0.344527001784899	0	1.11348593491451	0.716696529022043	0.21625915791332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22950819672131	0	0	3.08699719363891	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi168213bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310637612462321	0.100372434559814	1.70121577888568	1.34944795311009	0	0.0310896937665164	0	0	0	0	0	0	0	0	0.715084556207002	2.36693464032755	0.945200240397749	0.252779046748896	0.648372519483922	0.325287701938059	0	1.6891757300506	0.811002271783472	1.7532001182882	0	0	0	0	0	0	0	0	0	0	0	0	0.107343388748211	0.0896570617388489	0	0	0	0	0	0	0	0.0772655358916811	0	0	0	0	0.187469536200367	0	0	0	0	0	0	0	0	0	0.0122110061869098	0	0	0	0	0	0	0	1.84018567639257	0.739741703449403	0	0	0	0	0	0	0	0	0	0	0	0	0.287511979665819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi179974bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67860401459854	0.173125198372623	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191539317049059	0.404121567329962	0	0.251383880960845	0.1731863540149	0.562578371233944	0.675413167568214	0.693875320985631	0	0	0	0	0.0464788919432161	0	0.684381732922141	0	0	0	0	0	0	0	0	0.173457587919189	0.686237133053755	0	0	0	0	0	0	0.112325894862962	0	0	0	0	0	0	0	0	0	0	0	0	0.27950705120061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134008338296605	0	0	0	0.800814387512725	0.265533722782793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode58-umi187195bins-ubs-3"	0	0	0.246214905188887	0	1.46196171160929	1.79075623839442	0	0	0.452834162651713	0.884110501567398	0	0	0	0	0	0	1.21464416058394	1.1570534091237	2.96005638202632	1.66765932102442	0.531914893617021	0.619321191378397	0.101244851469201	0	0	0	1.5010758131882	2.77086895694077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91231425042827	0.994210616312871	0	0	0	0	0	2.47499576199356	1.2624584717608	0	0	0	0	0	0	0	0	1.98670316777474	0.915505277275643	0	0	0	0	0.899357601713062	0	0.58027869723346	1.01891851631163	1.34245187436677	0	0	0	0	0	0	0	0	0	0	0	0	0.116591294516676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315006930152463	0	0.280527520717119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode59-umi178615bins-ubs-3"	0	2.61110735304065	0.709245920917242	1.24221366074965	0	0	0	0	0	0	0.0697961303726789	0.0816112839148779	0	0	0	0	0	0	0.0571439455989638	0.0947533705127511	0	0	0	0.155841411553395	0.118079244292837	0.111318097142078	0	0	0	1.01168522284651	2.7292218438643	0.144169378424023	0.647539821335728	0	0	0	0	0	0	0	0	0	0.12450762892199	0	0	0	1.16338795007448	0.75809580659603	0.376088677751386	0.745630118567412	0	0	0	0	0	0	0	0	0	0	0	0	0.629025011232589	0	0.841990616621984	0.451644982182813	0	0.0809448471246183	0	0.0625651720542232	0	0	0.281204304300551	0	0	0	1.02970590414105	4.64448405624876	0.655451996665909	0	0	0	0	0.141322781232335	0	0	0	0	0	0	0	0	0.0856164383561644	0.0928742994395516	0	0.111958575327129	0.223956565999321	0.0663834306956984	0	0	0	0	0	0	0	7.65733957101245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode59-umi224357bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.29878526645768	0	0	0	0	0.256491737788269	0.444755923340252	0	0	0	0	0	0	0.0621275224924642	0	0	0	0	0	0.0644286198711428	0	0	0.597273139185237	0.373398875076807	0	0	0	0	0	0.316887941867453	0	0	0	0.135826504278535	0.759597891186274	0.222292791362337	0	0	0	0.124420314444067	0	0.600101712154603	0.122399020807834	0.340063001145475	1.64653410146813	0	0	0	0	0	0	0.140789988267501	0	0	0	0	0	0.599571734475375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110474631751227	0	0	0	0	0	0	0	0	0.0704563650920736	0	0	0	0	0	0	0	0	0	0	0	0.904757701474093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi117453bins-ubs-3"	0	0	0	0	0	0.300155164958156	0	0	0	0	0.0990131151798468	0.210957469742232	0.391423936807955	0.21770985974461	0.347285273288542	0.237203159114801	0	0	0	0	0	0	0.246209070618284	0.116220713700837	0	0.147666863555818	0.139222883179344	0	1.12241437775517	0	0	0.102978127445731	1.01857541239306	0.310908001198681	0	0	0.437184396922764	0	0	0	0	0	0	1.66792823659084	1.10169284510345	0	0	0	0	0	1.79691473131039	0.342717258261934	0	0	0.105435004421468	0	0.883427104925476	1.21966044005025	1.01563360123307	0.149428436231415	0.557945509060096	0	1.14572412760222	0	0.47754691689008	0	0	0.32745869973141	0	0	0	0	0	0	0.433557337957945	0.34303138101893	0	0	0.443282564219141	0	0	0	0	0	0.204582651391162	0	0	0	0	0	0.563660477453581	0.63552394964852	0	0	0	0	0	0	0	0	0	0	0	0.155129619415334	0.183340972540523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi141800bins-ubs-3"	0	0	0	0	0	0	0	0	0.429139351815286	1.87597962382445	0.0470718088559927	0.104708817098334	0.363213202623598	0.703370316097969	0	0	0	0	0	0	0	0	0.230101935157275	0.158482791410233	0.0590396221464183	0.165841246762688	0.329072269332996	0.345872843152495	0	0	0	0	0	0	0	0	0.108448842647507	0.0567825229371507	0	0	0	0	0	0	0	0.071817836170842	0.408341465920181	0.704372481719146	0.359122271236285	0.155848918225156	0.684861840989998	0.563035495716034	0	0	0	0	0	0	0.101838599581636	0.0796951659900879	0	0	0.621536618241725	0.1690299558644	0	0	0	0.246513852606792	0	0.31580515417846	0.274400540357987	0	0.416182370364816	0	0	0	0	0	0.591043418958854	0.186474390850323	0.585362216173894	0.464967700716973	0.166883751221101	0	0	0	0	0	0	0	0	0.0858263854830799	0.201012507444908	0.288230584467574	0	0.0944650479322651	0	0	0	0	0	0	0	0.734280198565913	1.10837951581316	0	0	0	0	1.80340727261318	2.56693255740063	0	0	0	0	0.117098230305777	0	0	0	0	0	0	0	0.254874789666436	0.0743901104911935	0.172527213375203	0	0.358150936597457	0	0	0.16564805742466	0.186871554555713	0.190334142160682	0	0	0	0	0	0.550225975465521	0	0	0	0	0.225729446251654	0.544639908271173	0.235410310701022	0.406953823458344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi189791bins-ubs-4"	0	0	0	0	0	0	0.210584142098517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0850282293721516	0	0	0	0	0	0	0	0	0	0	0.542802685008701	0.505353319057816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20351676978183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17504896037335	0	0.104833871642135	0.044745471819547	0.0383537394896002	0.306215291939886	0.334453753407248	0.211764996419134	0.147684310018904	0.0706483952721645	0.0821722257876838	0.0446987868371516	0.00732035190928087	0.0220339971615027	0	0	0	0	0	0	0	0.0198592475827572	0	0	0.0114410657988406	0.0553328439952572	0.212744073751279	0.273838701098948	0.0601055185770575	0.0598103158554299	0.519056383551805	0.113989898353759	0.148545799709791	0.108482426409007	0.122843805529685	0.0369917195458555	0	0.100646654756813	0.0248604558934078	0.0148424841370951	0	0	0	0.010060994780859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
